roles,companies,locations,experience,skills,Dates,PresentDate,salary
Estee Lauder Companies - Beauty Advisor,The Estee Lauder Companies Inc.,Raipur,2-5 Yrs,RetailBasicVisual MerchandisingCustomer serviceTraining and DevelopmentVisualMerchandisingDevelopment,30+ Days Ago,24-11-2024,Not disclosed
WCO SCM - Supply Planner,Walkaroo International,Coimbatore,3-6 Yrs,demand forecastingdata analysisforecastingwarehouse operationswarehouse managementlogisticssupply planninginventory,30+ Days Ago,24-11-2024,Not disclosed
Sous Chef (Indian),W Goa,Kochi,4-7 Yrs,Product qualityQuality standardsLabor managementCompliancePerformance appraisalHRCustomer serviceManagement,30+ Days Ago,24-11-2024,Not disclosed
Chef de Partie - Indian,W Goa,Ranaghat,2-5 Yrs,Chef De PartieTradeQuality standardsSafety trainingChefSchedulingManagementCounselling,30+ Days Ago,24-11-2024,Not disclosed
Blending Specialist,Ingredion,Ahmedabad,7-10 Yrs,Product qualityHACCPSAPISOProduction planningQuality systemsShop floorGMP,30+ Days Ago,24-11-2024,Not disclosed
"Front Office Executive (Hotel) - The Stellar Gymkhana, Greater Noida",Stellar Parks,"Noida, Greater Noida",3-8 Yrs,Front Office OperationsFront Office ManagementOffice OperationsOffice managementOfficeHotelManagementFront,30 Days Ago,24-11-2024,2-2.75 Lacs PA
Opening in MNC Manufacturing Company_ Auto Assembly -Production _Vapi,Leading MNC Manufacturing Company,Vapi,3-8 Yrs,Team HandlingAuto AssembleProductionAutoHandlingManufacturingAssemblyTeam,30+ Days Ago,24-11-2024,2-4.75 Lacs PA
HR Executive (Garment Exports Only),Fashionc Overseas Exports,Noida,5-10 Yrs,HR OperationsPayrollAudit CompliancePFBonusESIWagesLeave Management,30+ Days Ago,24-11-2024,3.75-7.5 Lacs PA
Ecommerce Fulfillment Executive,Plush - Urban Essentials India,Chennai(Madhavaram),3-8 Yrs,1. Order ProcessingEcommerce OperationsOrder ManagementE-commerceFulfillmentOrder fulfillmentManagementProcessing,30+ Days Ago,24-11-2024,2.5-3.5 Lacs PA
Product Manager (Nutraceuticals) - Marketing & Sales,Steadfast Medishield,Noida,7-12 Yrs,Product MarketingSales StrategyProduct Life CycleProduct StrategyMarketing StrategyTarget AchievementProduct PlanningProduct Conceptualization,30+ Days Ago,24-11-2024,4-5.5 Lacs PA
Area Service Manager For consumer Durable Company in Patiala,GLOBAL INSTITUTE FOR STAFFING & TRAINING (GIST),Patiala,5-10 Yrs,After Sales ServiceHVACConsumer DurablesRACAftersalesRefrigeratorvrfWarranty Management,30+ Days Ago,24-11-2024,8.5-15 Lacs PA
Sales Coordinator,Skyra Professional Equipment,"Faridabad(Sector 16 Faridabad +3), Delhi / NCR(Kalkaji +2)",3-5 Yrs,Sales CoordinationEnquiry ManagementHandling Customer QueriesCoordinationSolving QueriesCustomer SatisfactionFollow UpsCustomer Relationship,30+ Days Ago,24-11-2024,2.5-4 Lacs PA
Front Office Executive,AHN Hotel And Management Services,Gurugram(Sector 43 Gurgaon +1),1-4 Yrs,Communication SkillsCustomer ServiceManagement SkillsAdministrative SkillsInterpersonal SkillsPresentation SkillsTime Management SkillsPresentable,23 Days Ago,24-11-2024,1.5-2.75 Lacs PA
Area Sales Manager/ General Trade,Jobs Territory,Kolkata,4-9 Yrs,field salesField Sales ManagementTeam ManagementTeam HandlingHandling Customer QueriesteamGeneral TradeB2B Sales,21 Days Ago,24-11-2024,Not disclosed
Retail Sales Executive - Jewellery - Gurgaon- Golf Course,Jewellers,Gurugram,0-5 Yrs,Retail SalesClient RelationshipStore ManagerClient ServicingCounter SalesShowroom SalesFloor SupervisionFloor Supervisor,30+ Days Ago,24-11-2024,2.25-3.75 Lacs PA
Senior Production Manager,Lenskart,Bhiwadi,11-16 Yrs,Operational ExcellenceProduction OperationsManufacturing OperationsProduction TargetProduction ManagementLean ManufacturingProduction ControlSenior,30+ Days Ago,24-11-2024,Not disclosed
"Sales Officer, Area Sales Manager",Xcelion Advisory,Ghaziabad,3-8 Yrs,Sales DevelopmentSales ReviewSales BudgetingSales ForecastingSales StrategySales ManagementSales PlanningPipeline Management,23 Days Ago,24-11-2024,Not disclosed
Tea Factory Manager,A well-established tea manufacturing company with a rich his,Valparai,10-15 Yrs,Leadership and Team ManagementTea Processing KnowledgeSafety ComplianceManagementTeaProcessProcessingFactory management,30+ Days Ago,24-11-2024,Not disclosed
Sales Representative,Conwest,Rajkot,1-5 Yrs,TradeAutomobileSales RepresentativeTrade salesTrademarksBusiness AdvisorTrademarkBusiness advisory,30+ Days Ago,24-11-2024,Not disclosed
Senior Accounts Receivable Callers,Medical Billing Wholesalers,Chennai,3-5 Yrs,Denial managementWeb technologiesMedical billingIVRInformation securitybusiness rulesAccounts receivableWholesale,30+ Days Ago,24-11-2024,Not disclosed
SEO Manager,Rhysley,Faridabad,7-12 Yrs,Data analysisContent managementGoogle AnalyticsCompetitive analysisAnalyticalWeb developmentCMSSEO,30+ Days Ago,24-11-2024,Not disclosed
Senior Fashion Designer - Mens wear,Rhysley,Faridabad,5-8 Yrs,Quality standardsManager Quality AssuranceTeam managementCreative directionTrend analysisMarket researchBudgetingManagement,30+ Days Ago,24-11-2024,Not disclosed
Production specialist,Enza Zaden,Himatnagar,5-10 Yrs,Operations managementERPManager Quality AssuranceSeed productionProduction ManagerHROperationsDistribution network,30+ Days Ago,24-11-2024,Not disclosed
Fashion Designer - online,Bownbee,Gurugram,2-5 Yrs,ProcurementAccessoriesMINTrend analysisTrend forecastingFashion designingOutsourcingManagement,30+ Days Ago,24-11-2024,Not disclosed
Fashion Designer,Bownbee,Gurugram,2-5 Yrs,ProcurementAccessoriesInterpersonal skillsFocusTrend analysisTrend forecastingFashion designingOutsourcing,30+ Days Ago,24-11-2024,Not disclosed
B2B Sales Professional,Bownbee,Gurugram,3-7 Yrs,Cold callingAccessoriesSalesNetworkingSocial mediaCustomer serviceB2B SalesCustomer complaints,30+ Days Ago,24-11-2024,Not disclosed
Apparel Merchandiser,Bownbee,Gurugram,2-4 Yrs,Sales HeadRetailPurchaseExcelE-commerceProduct salesPowerpointForecasting,30+ Days Ago,24-11-2024,Not disclosed
Night Auditor,Blue Beds,Jaipur,3-5 Yrs,HousekeepingHospitalityAdministrationMedia managementAccountingSocial mediaStaff managementCustomer complaints,30+ Days Ago,24-11-2024,Not disclosed
Clinical Instructor (Urgent),Anandloke,Siliguri,1-5 Yrs,TrainingSupervisorClinical InstructorInterpersonal skillsNursingHealthcareManagement,30+ Days Ago,24-11-2024,Not disclosed
Front Office Executive,Sinclairs Hotels & Resorts,bengal,2-4 Yrs,coordinatingbell deskfront office executivegmfunctionguestsinterfacingreservation,30+ Days Ago,24-11-2024,Not disclosed
Assistant F&B Manager,Sinclairs Hotels & Resorts,bengal,3-5 Yrs,quality serviceoperations assistantbgmfbeverageresponsibleguest,30+ Days Ago,24-11-2024,Not disclosed
Production supervisor,Dhiman Foods,Nakodar,4-8 Yrs,employee trainingquality controlproductionlogisticsinventorykaizenproduction managementmanpower handling,30+ Days Ago,24-11-2024,Not disclosed
Sr. Administrator,Hotel Snehmohan Regency,Ludhiana,2-6 Yrs,administrationcorrespondencedocumentationlogisticsdbmsdata integritybudgetingcoordination,30+ Days Ago,24-11-2024,Not disclosed
Sushi Chefs,Zoca Cafe,Gurugram,1-4 Yrs,Sushi ChefsSushi,30+ Days Ago,24-11-2024,Not disclosed
"Multicuisine Chefs (Indian & Tandoor , Continental, Chinese)",Zoca Cafe,Gurugram,2-6 Yrs,ContinentalMulticuisine Chefs (Indian & TandoorChinese)TandoorIndianChinese,30+ Days Ago,24-11-2024,Not disclosed
Ground Pilots,Beingchef,Gurugram,3-7 Yrs,Ground PilotsPiloting,30+ Days Ago,24-11-2024,Not disclosed
Front End Designer,Beingchef,Gurugram,2-6 Yrs,Front endDesignEndFrontFront end design,30+ Days Ago,24-11-2024,Not disclosed
Customer Relations Manager,Beingchef,Gurugram,4-9 Yrs,Customer relationshipManagementRelationshipCRM,30+ Days Ago,24-11-2024,Not disclosed
Restaurant Manager,Zoca Cafe,Gurugram,1-5 Yrs,Restaurant ManagerRestaurantManagementRestaurant management,30+ Days Ago,24-11-2024,Not disclosed
Web Developer,Beingchef,Gurugram,2-6 Yrs,Web technologiesWeb developmentDevelopment,30+ Days Ago,24-11-2024,Not disclosed
Web Designer,Beingchef,Gurugram,2-6 Yrs,Web technologiesDesignWeb designing,30+ Days Ago,24-11-2024,Not disclosed
iOS Developer,Beingchef,Gurugram,3-7 Yrs,IOSiPhoneDevelopmentIoIOS Development,30+ Days Ago,24-11-2024,Not disclosed
Executive,Beingchef,Gurugram,1-5 Yrs,Senior Executive,30+ Days Ago,24-11-2024,Not disclosed
Customer Relations Executive,Beingchef,Gurugram,1-4 Yrs,Customer Relation ExecutiveRelationshipCustomer relationship,30+ Days Ago,24-11-2024,Not disclosed
Android Developer,Beingchef,Gurugram,3-6 Yrs,AndroidDevelopmentAndroid Application Development,30+ Days Ago,24-11-2024,Not disclosed
Merchandiser ( Bindal Export ),Bindal Exports,Surat,3-8 Yrs,HRManagementHoDHuman resource managementRecruitmentHrsdResourceResource management,30+ Days Ago,24-11-2024,Not disclosed
E - Commerce Manager,Bindal Exports,Surat,1-6 Yrs,E-commerceManagementE,30+ Days Ago,24-11-2024,Not disclosed
Company Secretary,Laxmi Dia Jewel (LDJ),Surat,2-5 Yrs,Company SecretaryIncome taxCompany auditIntellectual propertyCorporate affairsLoan syndicationTaxationCompany law,30+ Days Ago,24-11-2024,Not disclosed
Network and System Administrator,Wizie.com,"Panipat, Chandigarh, Ghaziabad, Delhi, Yamunanagar, Faridabad, Sonipat/Sonepat, Gurgaon/Gurugram, Hissar/Hisar",5-8 Yrs,Network & System AdministratorFront Office ExecutiveWeb technologiesSEOMarketing ExecutiveMarketing AssociateAdministrationSystem,30+ Days Ago,24-11-2024,Not disclosed
iOS Developer,Jiguar,Ahmedabad,1-4 Yrs,IOSIoIOS DevelopmentiPhoneDevelopment,30+ Days Ago,24-11-2024,Not disclosed
Marketing Executive,Aos Products,Ghaziabad,1-3 Yrs,Marketing ExecutiveMarketing,30+ Days Ago,24-11-2024,Not disclosed
Full Stack Developer,Jiguar,Ahmedabad,2-6 Yrs,Full Stack DeveloperFull StackDevelopmentStack,30+ Days Ago,24-11-2024,Not disclosed
Android Developer,Jiguar,Ahmedabad,1-4 Yrs,AndroidDevelopmentAndroid Application Development,30+ Days Ago,24-11-2024,Not disclosed
Receptionist,Aos Products,Ghaziabad,1-3 Yrs,Receptionist,30+ Days Ago,24-11-2024,Not disclosed
Marketing Coordinator,Aos Products,Ghaziabad,1-3 Yrs,Marketing CoordinatorMarketing ActivitiesMarketing,30+ Days Ago,24-11-2024,Not disclosed
HR Executive,Aos Products,Ghaziabad,1-4 Yrs,HR Executive,30+ Days Ago,24-11-2024,Not disclosed
Dispatch Executive,Aos Products,Ghaziabad,1-3 Yrs,Dispatch ExecutiveDispatch,30+ Days Ago,24-11-2024,Not disclosed
Manager / Asst. Manager Training,Flury,Kolkata,5-6 Yrs,TrainingQSRRetailLeadership developmentQuality auditAssistant Manager TrainingLeadershipQuality,30+ Days Ago,24-11-2024,Not disclosed
Program Manager/ Senior Strategy Associate,ZunRoof Tech,Gurugram,3-6 Yrs,Product qualityTeam operationsSenior ExecutiveAnalyticalFinancial planningCorporateConceptualizationManager Technology,30+ Days Ago,24-11-2024,Not disclosed
APM- Business Development,ZunRoof Tech,Gurugram,2-5 Yrs,Sales HeadBusiness processLead generationChange managementSenior managementAnalyticalFinancial planningBusiness presentations,30+ Days Ago,24-11-2024,Not disclosed
Driving Customer centricity,Naidu Hall,Chennai,3-5 Yrs,Public relationsStaffingCustomer satisfactionSales analysisTraining and DevelopmentCustomer complaintsContinuous improvementBrand building,30+ Days Ago,24-11-2024,Not disclosed
SUPERVISOR,Naidu Hall,Chennai,2-3 Yrs,TrainingSales SupervisorInterpersonal skillsSalesInvestigationSchedulingRetail store operationsBudgeting,30+ Days Ago,24-11-2024,Not disclosed
JUNIOR STORE MANAGER,Naidu Hall,Chennai,2-3 Yrs,Interpersonal skillsCustomer managementMarketing campaignsRetail store operationsCustomer experienceCustomer serviceManagementRetail outlets,30+ Days Ago,24-11-2024,Not disclosed
Sales Supervisor,Truly Pest,"Vijayawada, Visakhapatnam, Guntur, Nellore",1-2 Yrs,Sales SupervisorSalesCDistribution networkSales managementSalesforceManagementDistribution,30+ Days Ago,24-11-2024,Not disclosed
Operation Executive,Truly Pest,"Vijayawada, Visakhapatnam, Guntur, Nellore",1-2 Yrs,Dispute resolutionOperation ExecutiveProcess implementationProcessOperationsResolution,30+ Days Ago,24-11-2024,Not disclosed
Admin Executive,Truly Pest,"Madurai, Tiruppur, Salem, Chennai, Tiruchirapalli, Coimbatore",1-2 Yrs,Purchase ExecutiveExecutive AdministratorPurchaseChemicalBankingadmin executiveExecutive supportAdministration,30+ Days Ago,24-11-2024,Not disclosed
Manager eCommerce Merchandise Planning - EM HUB,NMD,Gurugram,6-8 Yrs,Supply chainMerchandise planningSAPReconciliationBusiness planningE-commerceAnalyticsASP,30+ Days Ago,24-11-2024,Not disclosed
Production & Maintenance,Century Flour Mills,Chennai,3-7 Yrs,ClerkPackaging Machine OperatorOperatingMaintenancePackagingMaintenanceProductionMachine,30+ Days Ago,24-11-2024,Not disclosed
Accounts Executive,Century Flour Mills,Chennai,2-5 Yrs,TallyTDSAccounts ExecutiveAccounting,30+ Days Ago,24-11-2024,Not disclosed
Accounts Manager,Truly Pest,Kolkata,3-8 Yrs,TDSFinancial statementsJournal entriesFinancial reportingSOAFund managementAccountingReconciliation,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager - Ecommerce,Love In Store,Gurugram,2-7 Yrs,Relationship managementContent managementExcelStrategic planningE-commercecontent designingManagementDigital marketing,30+ Days Ago,24-11-2024,Not disclosed
Store & Purchase Manager,Elements Homestead Products,Kozhikode,5-9 Yrs,Customer serviceManagementPurchasePurchase managementStores,30+ Days Ago,24-11-2024,Not disclosed
Sales Manager (Service Apartment),Ahuja Residency,"New Delhi, Gurugram",10-20 Yrs,HospitalitySANSalesRelationship buildingSMSCustomer supportb2c salesTeam building,30+ Days Ago,24-11-2024,Not disclosed
Halal Compliance Auditor,Halal India,Chennai,1-4 Yrs,AuditorExecutiveMicrobiologyComplianceCompliance AuditorChemical engineeringQMSInspection,30+ Days Ago,24-11-2024,Not disclosed
Area Sales Manager,Modern Hiring Service,Ahmedabad,1-2 Yrs,Sales planningSalesPDFSales operationsArea salesTechnical salesManagementTerritory sales,30+ Days Ago,24-11-2024,Not disclosed
Sales Executive,Modern Hiring Service,Ahmedabad,1-2 Yrs,Sales planningSalesSales RepresentativePDFTechnical salesOperation ExecutiveTerritory salesIndustrial sales,30+ Days Ago,24-11-2024,Not disclosed
Area Sales Manager,Modern Hiring Service,Kolkata,1-2 Yrs,Sales planningSalesPDFSales operationsArea salesTechnical salesManagementTerritory sales,30+ Days Ago,24-11-2024,Not disclosed
Liasion Officer,Chelsea Mills,"himachal pradesh,uttar pradesh,haryana,punjab",7-10 Yrs,ExcelManagementLicensingOperationsLiaison,30+ Days Ago,24-11-2024,Not disclosed
Assistant Officer,Baliga Lighting Equipments,Chennai,3-8 Yrs,CopyrightTallyMINExcelWordSales taxElectronicsBusiness Executive,30+ Days Ago,24-11-2024,Not disclosed
GRAPHIC DESIGNER,Now Lucknow,Lucknow,1-3 Yrs,Graphic designingSocial mediaCorel DrawTool designPhotoshopGraphicsDesignTools,30+ Days Ago,24-11-2024,Not disclosed
FEATURES WRITER,Now Lucknow,Lucknow,2-5 Yrs,creative writingWritingcontent writingContentFeaturesFeature writingCreative,30+ Days Ago,24-11-2024,Not disclosed
Content Writer,Red Hill Nature Resort,Ooty,3-6 Yrs,Content WriterContentWritingContent writing,30+ Days Ago,24-11-2024,Not disclosed
FILLER OPERATOR,Greenfizz Beverages,Kolkata,2-3 Yrs,MechanicalElectronicsElectricalsfillersoperating,30+ Days Ago,24-11-2024,Not disclosed
ELECTRONICS SUPERVISOR CUM ENGINEER,Greenfizz Beverages,Kolkata,3-5 Yrs,Electronic SupervisorElectronics engineeringengineeringelectronics,30+ Days Ago,24-11-2024,Not disclosed
BLOWMAX OPERATOR,Greenfizz Beverages,Kolkata,2-3 Yrs,MechanicalElectronicsElectricalsoperating,30+ Days Ago,24-11-2024,Not disclosed
Digital Marketing Executive,Medical Billing Wholesalers,Chennai,1-4 Yrs,Social media marketingMS Office suiteContent managementMedical billingManagement systemsSocial mediaSEOMonitoring,30+ Days Ago,24-11-2024,Not disclosed
Design Engineer,Lucy Electric,Vadodara,5-10 Yrs,GraphicsSupervisorSoftware designUsageManufacturing processManagementResearchCost,30+ Days Ago,24-11-2024,Not disclosed
Dealer Sales Executive,Maxsell,Chennai,7-12 Yrs,MIS reportingAutomationSalesSales planningNetworkingOffice equipmentPromotional eventsMS Word,30+ Days Ago,24-11-2024,Not disclosed
Regional Sales Manager,Universal Oleoresins,Kochi,5-10 Yrs,marketing executivedistributorscustomer profilingsales strategymarket researchBusiness Developmentsales executiveManagement,30+ Days Ago,24-11-2024,Not disclosed
Team Member (Cafe),Krishnatheeram Ayur Holy Beach Resort,Thiruvananthapuram,1-4 Yrs,SupervisorQuality standardsManager Quality AssurancePDFPayment processingFinancial reportingComplianceCustomer service,30+ Days Ago,24-11-2024,Not disclosed
Front Office Associate,Krishnatheeram Ayur Holy Beach Resort,"Thrissur, Karaikal",1-3 Yrs,SupervisorFront Office Associatesecurity staffManager Quality AssurancePDFMINComplianceBilling,30+ Days Ago,24-11-2024,Not disclosed
Food & Beverage Executive,Krishnatheeram Ayur Holy Beach Resort,"Thrissur, Karaikal",1-4 Yrs,PrintingPDFSafety trainingSenior ExecutiveInspectionSchedulingManagementCost,30+ Days Ago,24-11-2024,Not disclosed
Cafe manager,Krishnatheeram Ayur Holy Beach Resort,"Thrissur, Karaikal",4-9 Yrs,Service managementTrainingHospitalityStaffingFinanceHRCustomer serviceOperations,30+ Days Ago,24-11-2024,Not disclosed
Sales/Business Development Manager,Abhi Fine Products,Coimbatore,2-7 Yrs,Technical trainingSalesLiteratureBusiness Development ManagerProduction engineeringMarketing campaignsProduct salesMarketing management,30+ Days Ago,24-11-2024,Not disclosed
WCO - MM Coordinator 2,Walkaroo International,Coimbatore,2-3 Yrs,Inventory controlMIS preparationInventoryControlMMMIS,30+ Days Ago,24-11-2024,Not disclosed
AGM : Company Secretarial : Kolkata,Reputed Listed Company around 5000crore turnover,Kolkata,9-14 Yrs,SecretarialComplianceBoard MeetingCorporate AffairsCORPORATE LAWcompliances with BSE and NSELawNSE,30+ Days Ago,24-11-2024,18-22.5 Lacs PA
Catalogue Manager,Eroute Lifestyle,Gurugram,1-2 Yrs,Catalog ManagementCataloguingProduct ListingManagementCatalogListing,30+ Days Ago,24-11-2024,3-4 Lacs PA
Corporate Communications Manager (Translator),A leading Manufacturing Organization,Chennai,5-10 Yrs,Tamil LanguageCorporate CommunicationTranslationInterpreterInternal CommunicationTranslatorInterpretationExternal Communications,30+ Days Ago,24-11-2024,Not disclosed
