roles,companies,locations,experience,skills,Dates,PresentDate,salary
GET (Project-Process),Dhlbharat,Belgaum,2-5 Yrs,mechanical engineeringproductionfabricationmaintenance engineeringengineeringautocadmanufacturing engineeringmechanical design,9 Days Ago,24-11-2024,Not disclosed
Manager,AVP Infra Tech,Chennai,13-18 Yrs,Manager,9 Days Ago,24-11-2024,Not disclosed
Supervisor,AVP Infra Tech,Chennai,8-12 Yrs,SupervisorSupervision,9 Days Ago,24-11-2024,Not disclosed
Civil Engineer,AVP Infra Tech,Chennai,8-13 Yrs,CivilCivil engineering,9 Days Ago,24-11-2024,Not disclosed
Leasing Coordinator,Royal York Property Management,Jaipur,3-5 Yrs,Business administrationOutboundHospitalityCustomer satisfactionLeasingDatabaseSchedulingCustomer service,9 Days Ago,24-11-2024,Not disclosed
Senior Sales Manager,Rise Infraventures,Gurugram,9-13 Yrs,SalesManagementSenior,9 Days Ago,24-11-2024,Not disclosed
Sales Manager,Rise Infraventures,Gurugram,7-12 Yrs,SalesManagementSales management,9 Days Ago,24-11-2024,Not disclosed
Application & Service Engineer,Toolclinic,Chennai,1-4 Yrs,TrainingAutomobileAerospaceManager TechnologyCateringTechnical supportMachine operatingServicing,9 Days Ago,24-11-2024,Not disclosed
Software Engineer - C++,Quest Global Technologies,Thiruvananthapuram,1-4 Yrs,Object oriented designC++SemiconductorIndustrial automationDebuggingWindowsMFCWPF,9 Days Ago,24-11-2024,Not disclosed
Software Engineer Dot Net,Quest Global Technologies,Thiruvananthapuram,1-4 Yrs,Analytical skillsWeb technologiesAnalyticalWindows applicationOOPSApplication developmentUnit testingMicrosoft technologies,9 Days Ago,24-11-2024,Not disclosed
Mechanical Design Engineer,Quest Global Technologies,Chennai,3-5 Yrs,HydraulicsSheet metalMechanical designMechanical engineeringEngineeringMechanicalDesignMetal,9 Days Ago,24-11-2024,Not disclosed
Tele Marketing EXECUTIVES,Vijay Gas Industry,Ratnagiri,2-3 Yrs,Sales administrationChemicalMINMarketing ExecutiveTelemarketingLogisticsSalesMarketing,9 Days Ago,24-11-2024,Not disclosed
DESIGN ENGINEER,Geo Design & Research,Patna,8-13 Yrs,Software designStructural analysisDesignDesign engineeringSoftwareAnalysis,9 Days Ago,24-11-2024,Not disclosed
Digital Marketing Executive,Vyapti Group,Ahmedabad,5-8 Yrs,Online marketingSocial mediaMarketing campaignsManagementMarketing ExecutiveDigital Marketing ExecutiveDigitalCampaigns,9 Days Ago,24-11-2024,Not disclosed
Casagrand is Hiring For Sales Managers..!!!,Casagrand,"Tiruppur, Chennai, Coimbatore",20 Nov - 29 Nov,B2C SalesDirect SalesRevenue GenerationField SalesNew Client AcquisitionProperty SalesConvincing PowerBdm,9 Days Ago,24-11-2024,Not disclosed
Purchase Executive,Vyapti Group,Ahmedabad,6-9 Yrs,ProcurementPurchase ExecutivePurchasePurchase managementManager Quality ControlManagementCostQuality,9 Days Ago,24-11-2024,Not disclosed
Jr . Sales Executive,Vyapti Group,Ahmedabad,3-6 Yrs,Sales strategySales ExecutiveSales executive activitiesJrssSales,9 Days Ago,24-11-2024,Not disclosed
Senior Software Engineer - Java Cucumber Selenium and Linux,Quest Global Technologies,Thiruvananthapuram,4-6 Yrs,AutomationDicomLinuxCodingAgileHealthcareTest planningSelenium,9 Days Ago,24-11-2024,Not disclosed
SALES / EXPORT MANAGERS,Vijay Gas Industry,Ratnagiri,3-8 Yrs,ChemicalFocusTeam supervisionField sales managementTeamSalesSupervisionManagement,9 Days Ago,24-11-2024,Not disclosed
Senior Software Engineer - C++,Quest Global Technologies,Thiruvananthapuram,3-8 Yrs,Object oriented designC++SemiconductorIndustrial automationDebuggingWindowsMFCWPF,9 Days Ago,24-11-2024,Not disclosed
Sr . Engineer - Civil,Vyapti Group,Ahmedabad,9-12 Yrs,ConstructionComplianceCompliance managementEngineering projectsBudgetingSenior Engineer CivilManagementCivil engineering,9 Days Ago,24-11-2024,Not disclosed
Quantity Engineer - Civil,Vyapti Group,Ahmedabad,9-12 Yrs,ConstructionFinanceFinancial managementCost estimationconstruction financeManagementCostCivil,9 Days Ago,24-11-2024,Not disclosed
Senior Engineer Dot Net,Quest Global Technologies,Thiruvananthapuram,4-12 Yrs,Analytical skillsWeb technologiesAnalyticalWindows applicationOOPSApplication developmentUnit testingMicrosoft technologies,9 Days Ago,24-11-2024,Not disclosed
DB Admin,Quest Global Technologies,Chennai,3-6 Yrs,Performance tuningGITDatabase designSchemaAgileApplication developmentData qualityStored procedures,9 Days Ago,24-11-2024,Not disclosed
Technical Lead - Java,Quest Global Technologies,Thiruvananthapuram,3-9 Yrs,UnixC++Core JavaLinuxUMLPHPPerlWindows,9 Days Ago,24-11-2024,Not disclosed
Business Development Manager,Sunfinity Renewables Pvt Ltd,Noida,4-5 Yrs,epc salesindustrial salessolar energySolar ProjectProject Salesindustrial marketingC&Inegotiations,9 Days Ago,24-11-2024,Not disclosed
Resident Engineer (S&T),Oriental Consultants,Ahmedabad,10-12 Yrs,TelecomProject managementFIDICCREPMCProject management consultancyTelecommunicationSignalling,9 Days Ago,24-11-2024,Not disclosed
Executive Assistant,Realistic Realtors,Gurugram,0-3 Yrs,Data analysisNetworkingProcess orientationFinancial analysisMarket researchpower biBusiness caseSecondary research,30+ Days Ago,24-11-2024,Not disclosed
Front Office Executive,HiLITE Builders,Thrissur,0-3 Yrs,Front Office ExecutiveFrontFront officeOffice,30+ Days Ago,24-11-2024,Not disclosed
HR / Recruiter,Hiraya Realty Consulting,Noida,0-1 Yrs,Lead generationInternHRCounsellingRecruitmentHrsdGeneration,30+ Days Ago,24-11-2024,Not disclosed
Technical Marketing and Services,Pap-Tech Engineers & Associates,Jaipur,0-4 Yrs,TrainingTraining ExecutiveB2BTechnical marketingTelecallingRelationshipDatabaseBusiness Development Executive,30+ Days Ago,24-11-2024,Not disclosed
Management Trainee / Business Development Executive,Eric Landbase,Gurugram,0-1 Yrs,Cold callingManagement Trainee SalesSalesWordpressBusiness Development ExecutiveExecutive managementSales ExecutiveManagement,30+ Days Ago,24-11-2024,Not disclosed
Plumbing Design Engineer,Raywell Studio,Ahmedabad,1-5 Yrs,Plumbing DesignMep DesignFire Protection SystemREVITFire FightingPiping DesignEquipment LayoutREVIT MEP,9 Days Ago,24-11-2024,Not disclosed
Telecallers,Jay Developers,Nashik,0-2 Yrs,TrainingOutboundSales strategySalesCustomer engagementCRMEngagement,30+ Days Ago,24-11-2024,Not disclosed
Store Manager (Dark Store-FMCG) - Warehouse,CIELHR,Lucknow,2-7 Yrs,warehouse operationslastmileInventory ManagementlogisticswarehouseLogistics OperationsSupply Chain OperationsStore management,9 Days Ago,24-11-2024,2.5-4.5 Lacs PA
Real Estate Sales Manager,Moneymonial Realty pvt. ltd.,Noida(Noida-Greater Noida Expressway),15 Nov - 24 Nov,Real Estate SalesSales Lead GenerationSales StrategyCommercial SalesSales ManagementBusiness Development ManagementReal Estate MarketingReal Estate,9 Days Ago,24-11-2024,3-8 Lacs PA
Sales Executive,Anarock Property Consultants,"Kanpur, Kanpur Dehat, Kanpur Nagar",1-4 Yrs,Cold CallingReal Estate SalesResidential SalesSales Executive ActivitiesChannel PartnersProperty SalesSite VisitReal Estate,9 Days Ago,24-11-2024,Not disclosed
Telesales Associate - Real Estate,Adityaram Properties,Chennai,2-5 Yrs,TelesalesTelecallingPropertyTelemarketingReal estateEstate,10 Days Ago,24-11-2024,2-5.5 Lacs PA
Sales Manager (Real Estate),The Keys,"Noida, Greater Noida, Delhi / NCR",2-5 Yrs,B2C SalesReal Estate SalesSalesReal EstateCommercial MarketingCommercial Real EstateManagerial SkillsDirect Sales,9 Days Ago,24-11-2024,3-5 Lacs PA
Senior Accountant,Dhinwa Construction And Engineering,Jaipur(New Aatish Market),4-9 Yrs,Tally ERPAccountingTDS ReturnGst ReturnIncome Tax AuditGst ComplianceHigh Rise BuildingCompliance Management,9 Days Ago,24-11-2024,6-9 Lacs PA
Quantity Estimator,Svamitva,Nawada,5-7 Yrs,Site ManagementBoqCost EstimationQuantity EstimationQuotationSite ExecutionConstruction ProjectsQuantity,14 Days Ago,24-11-2024,Not disclosed
ERP Coordinator (Enterprise Resource Planning),Rishinox Buildwell,Kolkata,3-8 Yrs,Resource PlanningERP CoordinatorErp ConsultingSAP ERP ImplementationResource Optimizationenterprise resource planningErp SupportErp Testing,9 Days Ago,24-11-2024,3-8 Lacs PA
Business Development manager,Eminent Land,Gurgaon,0-10 Yrs,MortgageDatabaseNicepaySales ExecutiveManagementb2c salesAdvertising,30+ Days Ago,24-11-2024,Not disclosed
Dy. Project Manager,Spg Infracon,Mehsana,10-12 Yrs,Project MonitoringProject ControlProject PlanningProject CommunicationsProject SchedulingProject ExecutionProject DocumentationProject Review,10 Days Ago,24-11-2024,Not disclosed
"Mechanical Maintenance Engineer,WHRS Power Plant,Kadapa,Andhra Pradesh",Turbotech Projects and Services,"Kadapa, Kurnool",3-8 Yrs,Power PlantBoilerTurbine maintenancePumpsBoiler MaintenanceThermal Power PlantDCFTurbine,9 Days Ago,24-11-2024,Not disclosed
Chief Marketing And Sales Officer,A client of sarthee,Amreli,15-20 Yrs,Sales And MarketingsalesMarketingInternational MarketingBusiness DevelopmentBusiness StrategyNegotiationmarketing functions,9 Days Ago,24-11-2024,Not disclosed
Assistant Manager Panel Production,A client of sarthee,Amreli,7-10 Yrs,Fabricationpanel productionpanel operationsHeavy FabricationWeldingProduction ManagementProduction EngineeringHeavy Engineering,9 Days Ago,24-11-2024,Not disclosed
Front Office Executive,Architeca Designers & Builders,Chennai,0-2 Yrs,Front officeFront Office ExecutiveSchedulingCustomer serviceManagementFrontOffice,30+ Days Ago,24-11-2024,Not disclosed
Sales Officer,Sanjeevni Group,Jaipur,0-3 Yrs,Customer Care NumberCustomer careSales,30+ Days Ago,24-11-2024,Not disclosed
Testing Engineer( Mechanical/ Metallurgy),Atmy Analytical Labs,Faridabad,19 Nov - 28 Nov,Mechanical TestingQuality Assurance TestingMetallurgical LabMetallurgyQuality ControlMeltingSteel MakingMechanical Metallurgy,14 Days Ago,24-11-2024,2-6 Lacs PA
Trainee - QA,THE Choice Group,Kochi,0-1 Yrs,QA TraineeQuality assuranceTraining,30+ Days Ago,24-11-2024,Not disclosed
SALES EXECUTIVE,Yeskay Builders,Kochi,0-1 Yrs,complaint handlingcold callingnetworkingbusiness developmentmarket researchmediaadvertisingcorporate sales,30+ Days Ago,24-11-2024,Not disclosed
Immediate Hiring - Employee Engagement-HR Professionals,Casagrand,Chennai,25 Nov - 30 Nov,Event PlanningEmployee EngagementCommunication SkillsEngagementEmployee CommunicationEvent ManagementInterpersonal SkillsManagement,10 Days Ago,24-11-2024,Not disclosed
Senior Executive / Assistant Manager - Sales,Arun Excello,Chennai(OMR),20 Nov - 29 Nov,SalesLead GenerationBusiness DevelopmentReal Estate Salesdirect salesReal EstateMarketingSenior,14 Days Ago,24-11-2024,3-6 Lacs PA
Designer - Web and Graphics,Logelite,Lucknow,1-5 Yrs,GraphicsWeb technologiesGraphic designingWeb designingDesign,10 Days Ago,24-11-2024,Not disclosed
Junior Supervisor Production,THE Choice Group,Kochi,0-1 Yrs,Production SupervisorJunior SupervisorProductionProduction supervising,30+ Days Ago,24-11-2024,Not disclosed
Planning Assistant,Mace,Gurugram,2-6 Yrs,ProcurementCivilProgram managementProject managementConsultingSchemaTransitionHTTP,10 Days Ago,24-11-2024,Not disclosed
Web Developer - Full Stack,Logelite,Lucknow,2-6 Yrs,Web technologiesWeb developmentFull StackStackDevelopment,10 Days Ago,24-11-2024,Not disclosed
App Developer - (Flutter Developer),Logelite,Lucknow,1-4 Yrs,App Developer - Experience (Flutter Developer)ApplicationFlutter DevelopmentDevelopmentApp DevelopmentFlutter,10 Days Ago,24-11-2024,Not disclosed
Dance Teacher,Sankalp Group Of Companies,Ahmedabad,0-3 Yrs,dancingartmanagement skillsteam managementmathematicspresentation skillsconvincing powerteaching,30+ Days Ago,24-11-2024,Not disclosed
Senior Engineer,Quest Global Technologies,Chennai,4-12 Yrs,Analytical skillsAutomobileHeavy machineryManufacturing processVismockupSheet metalManufacturing engineeringMechanical,11 Days Ago,24-11-2024,Not disclosed
"Dotnet, C#, Angular Engineer",Quest Global Technologies,Kochi,2-5 Yrs,githubNoSQLVB.NETLinuxPostgresqlDebuggingHTMLVisual Studio,10 Days Ago,24-11-2024,Not disclosed
Installation and Commissioning Manager,Loesche,Hybrid - Chennai,10-15 Yrs,Erection CommissioningBall MillField ServiceCommissioningFgdServicingInstallation And CommissioningInstallation,10 Days Ago,24-11-2024,10-15 Lacs PA
Software Development Engineer,Quest Global Technologies,Chennai,5-6 Yrs,C++GITSimulationProject leadershipgui developmentProgrammingVisual Studiosoftware quality,11 Days Ago,24-11-2024,Not disclosed
Sales Manager,Virasar Builders,Jaipur,4-8 Yrs,SalesManagementSales management,10 Days Ago,24-11-2024,Not disclosed
Software Development Engineer,Quest Global Technologies,Chennai,5-6 Yrs,UI developmentjQueryDebuggingAgileHTMLJSONMVCVisual Studio,11 Days Ago,24-11-2024,Not disclosed
Documentation Executive,Infinitude Logistics,Ludhiana,0-1 Yrs,computer operatingusfdaisodata validationback officedocumentationregulatorylogistics,30+ Days Ago,24-11-2024,Not disclosed
Toll Collector,MBL Infrastructures,Bikaner,0-2 Yrs,CollectorComputer proficiencyCollectionsComputer,30+ Days Ago,24-11-2024,Not disclosed
Customer Onboarding - Sales Professional,LateShipment.com,Chennai,0-1 Yrs,Business processCROSalesCodingdata securitySocial mediaProduct implementationCost,30+ Days Ago,24-11-2024,Not disclosed
Accountant/ Junior Accountant (Assisting Site Accountant),Vensa Infrastructure,Gorakhpur,0-3 Yrs,accounts reconciliationaccounts receivableerpjournal vouchertdsaccounts payablegstgeneral accounting,30+ Days Ago,24-11-2024,Not disclosed
Cutomer Support Executive,High Up Solar System,Mohali,0-2 Yrs,Cold callingProcess AssociateOutboundAdvertisingSupport ExecutiveColdProcessExecutive support,30+ Days Ago,24-11-2024,Not disclosed
Sales Head (Female) || Noida 132 || Commercial Projects,UTC Softech,Noida,15-24 Yrs,Team ManagementcommercialsalesbrokersResidentialoffice spacessocietyB2B,10 Days Ago,24-11-2024,10-20 Lacs PA
Safety Officer,InfiSol Energy,Aurangabad,2-5 Yrs,Renewable EnergySafety Officer ActivitiesWork Permit SystemPPEIndustrial SafetySafety ManagementFirst AidSafety Inspection,10 Days Ago,24-11-2024,6-8.5 Lacs PA
Store Manager,Adityaram Properties,Chennai,5-10 Yrs,Store ManagerStore SupervisionERPStore OperationsERP UserStore ManagementSupervisionStores,10 Days Ago,24-11-2024,4-7 Lacs PA
Sales Coordinator,E-cube Energy,Kolkata,0-3 Yrs,Business administrationAdministrationSalesFinanceSales CoordinatorAfter sales supportManagementMS Office,30+ Days Ago,24-11-2024,Not disclosed
Sales Engineer,PVJ Group,"Bhubaneswar, Delhi / NCR, Raipur",1-3 Yrs,Sales EngineerThermal Power PlantBoilerThermal PlantSales EngineeringIndustrial SalesProject SalesThermal Power Sales,11 Days Ago,24-11-2024,2.25-3 Lacs PA
Graphic Designer,Triumph Solutions And Support Services,Chennai,0-4 Yrs,PrintingAnalytical skillsTypesettingGraphic designingSoftware designIllustratorDesktop publishingBusiness modeling,30+ Days Ago,24-11-2024,Not disclosed
Business Development Executive,Verbronnen Consultants,Tiruchirapalli,2-5 Yrs,SalesMarketingCommunication SkillsPresentation SkillsCoordinationTelesalesTelecallingData Entry,10 Days Ago,24-11-2024,Not disclosed
Sales/Business Development Manager,Jiffyship Cargo Technology Solutions,Gurugram,0-1 Yrs,Supply chainOutboundSalesFreight managementVenture capitalTelecallingFreightPrivate equity,30+ Days Ago,24-11-2024,Not disclosed
Web Developer,Triumph Solutions And Support Services,Chennai,0-4 Yrs,jQueryFront endWeb developmentJavascriptPHPHTMLMVCTest cases,30+ Days Ago,24-11-2024,Not disclosed
Cashiers,Dindigul Thalappakatti Restaurant,Chennai,0-4 Yrs,CashiersCashier activities,30+ Days Ago,24-11-2024,Not disclosed
Telemarketing Executive,Kartik Infratown,Noida,0-5 Yrs,Direct salesLead generationSalesNetworkingSales lead generationManagementTelemarketingDirect,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager-Talent Acquisition,Rays Power Infra,Gurugram,3-8 Yrs,End To End RecruitmentRecruitmentStakeholder ManagementNon IT RecruitmentVolume HiringDocumentationTalent AcquisitionManagement,10 Days Ago,24-11-2024,4.5-9 Lacs PA
Vice President - Marketing (Lead Generation),Workenstein,Chennai(Teynampet),15-20 Yrs,Lead GenerationBrandingMarketingMarketing CommunicationDemand GenerationCommunication skillsGeneration,11 Days Ago,24-11-2024,Not disclosed
"Technical Lead (C#, WPF)",Quest Global Technologies,Thiruvananthapuram,9-13 Yrs,technical leadershipweb servicesjquerymicroservicesplsqlspringteam leadingleadership,11 Days Ago,24-11-2024,Not disclosed
Technical Lead (C# Web),Quest Global Technologies,Thiruvananthapuram,6-11 Yrs,c#project managementtechnical leadershiporacleweb servicesteam managementteam handlingmicrosoft azure,11 Days Ago,24-11-2024,Not disclosed
Valuation Engineer,Klarheit Valuers And Engineering Services Private limited,Aurangabad,0-1 Yrs,Two WheelerSite EngineeringSiteEngineeringValuation,11 Days Ago,24-11-2024,1.75 Lacs PA
General Manager,Fagun Co,Chennai(Egmore),7-10 Yrs,commercial leasinglease agreements & legal mattersExcellent Verbal And Written Communication Skillsgood salesmanshipComputer SkillsFacility ManagementGeneral managementAgreements,11 Days Ago,24-11-2024,Not disclosed
Pre Sales Executive-Real Estate NOIDA,Maya Estate,Noida,1-4 Yrs,OutboundClient handlingLead generationPre Sales ExecutiveTelesalesCustomer serviceSalesPresales,11 Days Ago,24-11-2024,Not disclosed
Assistant Manager-Projects,HFM Solar Power,Lucknow,6-7 Yrs,Strategic ThinkingTeam SkillsProblem SolvingProblem AnalysisLeadership SkillsManagement SkillsAssistanceTeam,11 Days Ago,24-11-2024,Not disclosed
Jr. Accountant / Sr.Accountant,Tropical Solar Energy,Ahmedabad,2-6 Yrs,AccountingExport ImportTDSInventory ManagementGSTTaxationE Way BillMIS Reporting,12 Days Ago,24-11-2024,1-6 Lacs PA
Asst Manager - Manager - Talent Acquisition (IC role) - Gurgaon,INTEC INFRA Technologies,Gurugram(Golf Course Ext Road ),8-12 Yrs,Talent AcquisitionTechnical HiringNon IT RecruitmentExecutive HiringNiche HiringTechnology HiringLeadership HiringIt Hiring,11 Days Ago,24-11-2024,Not disclosed
