roles,companies,locations,experience,skills,Dates,PresentDate,salary
Accountant,Tactics Management,Mumbai,1-2 Yrs,TallyAccountantAccountsaccounting,30+ Days Ago,23-11-2024,Not disclosed
Creative Designer,Kelconix Global Services,Mumbai,1-5 Yrs,Sound EditingFlash DesigningCSSHTMLAdobe Captivate3Ds MaxFlash DesignerGraphic Designer,30+ Days Ago,23-11-2024,Not disclosed
Marketing Manager,Kelconix Global Services,Mumbai,5-10 Yrs,marketing executiveSalesdistributorscustomer profilingsales strategyDigital Marketingmarket researchBusiness Development,30+ Days Ago,23-11-2024,Not disclosed
Sharepoint Developer,Poonik Technology Pvt.Ltd,Mumbai,3-5 Yrs,assembly languageSix SigmaPMPCJavaScriptReal Time Operating Systems.NETHTML,30+ Days Ago,23-11-2024,Not disclosed
Audit Executive,Renoir Consulting,Mumbai,1-5 Yrs,PayrollSAPComplianceAdvanced ExcelAudit ExecutiveManagementAccounting softwareSAP Executive,30+ Days Ago,23-11-2024,Not disclosed
Quality Engineer,DOUBLE HR CONSULTANCY,"Mumbai, Palghar",3-6 Yrs,Electrical engineeringBatch manufacturingKaizenElectronic componentsVendor DevelopmentManager Quality ControlRaw materialContinuous improvement,30+ Days Ago,23-11-2024,Not disclosed
ASP . NET Developer,Superior Group,Mumbai,3-8 Yrs,githubVersion controlPublishingWeb technologiesDatabase designJavascriptHTMLStored procedures,30+ Days Ago,23-11-2024,Not disclosed
Sr Manager Business Development,Netsyscon,Mumbai,10-20 Yrs,Digital mediaProject salesB2BConsultingManagement consultingAccount managementITESAccounts Executive,30+ Days Ago,23-11-2024,Not disclosed
Manager,Netsyscon,Mumbai,6-11 Yrs,BPOManager Talent AcquisitionTalent acquisitionStaffingSocial mediaEmployee engagementConsultingBusiness HR,30+ Days Ago,23-11-2024,Not disclosed
Manager - Solution Design,Busisol Sourcing (India),Mumbai,8-10 Yrs,Supply chainSolution designWarehouseCost3PlSupplyManagementDesign,30+ Days Ago,23-11-2024,Not disclosed
COMPLIANCE -TEAM MEMBER,Genesis Consultants,Mumbai,1-4 Yrs,ComplianceTeam,30+ Days Ago,23-11-2024,Not disclosed
Leading investment banking,Zenith HR,Mumbai,5-10 Yrs,Capital AdvisorsAdministrationReport GenerationMortgage AdvisorsAnalystsData EntryRisk ManagementRisk,30+ Days Ago,23-11-2024,Not disclosed
HR Payroll Specialist,Navkar Business Services,Mumbai,1-4 Yrs,Business servicesCVSPayrollInterpersonal skillsProvident fundTime managementHRMedical insurance,30+ Days Ago,23-11-2024,Not disclosed
Designer - Architecture,Elomatic-Pharmalab Consulting Engineering Pvt Ltd,Mumbai,5-7 Yrs,BiotechnologyArchitectural DraughtsmanArchitectureAutoCADPharmaREVITIndustrial projectsPhotoshop,30+ Days Ago,23-11-2024,Not disclosed
Calibration Engineers/ Technicians,Archercal,"Mumbai, Vadodara",1-3 Yrs,MINExcelInstrumentationISO IECInstrumentation engineeringISOIECCalibration,30+ Days Ago,23-11-2024,Not disclosed
Principal/Associate Principal/ Area Lead,BOE Consulting,Mumbai,10-18 Yrs,Product qualityOPEXPrincipal AssociateOperational excellenceAssociate PrincipalAnalyticalBusiness turnaroundCost,30+ Days Ago,23-11-2024,Not disclosed
Senior Executive,HR Reflections,Mumbai,2-6 Yrs,ExecutiveHR ExecutiveHRExecutive searchhrsdsearchingsenior,30+ Days Ago,23-11-2024,Not disclosed
Website Developer,V-get Consultancy,Mumbai,4-5 Yrs,MS SQLWeb servicesVB.NETWeb applicationProgram ExecutiveE-commerceExecutive managementangularjs,30+ Days Ago,23-11-2024,Not disclosed
PHP Developer,mycityband,Mumbai,3-8 Yrs,Content managementPHPManagementContentPHP DevelopmentDevelopment,30+ Days Ago,23-11-2024,Not disclosed
Android Developer,mycityband,Mumbai,3-8 Yrs,Content managementAndroidDevelopmentManagementAndroid Application DevelopmentContent,30+ Days Ago,23-11-2024,Not disclosed
Technical Associates,mycityband,Mumbai,1-5 Yrs,CivilTechnical AssociateFinancial servicesFinanceTechnical,30+ Days Ago,23-11-2024,Not disclosed
Sales Manager - Welding Equipment,mycityband,Mumbai,5-10 Yrs,SalesSales managementManagementEquipmentWelding,30+ Days Ago,23-11-2024,Not disclosed
Regional Manager,Square Solutions,"Mumbai, Delhi",7-10 Yrs,MNCTechnicalCustomer serviceBusiness ExecutiveMarketBASICRegional managementManagement,30+ Days Ago,23-11-2024,Not disclosed
Online Product Manager,Square Solutions,"Mumbai, Delhi",4-8 Yrs,EnglishSoftware designMonitorCustomer satisfactionTechnical skillsConceptualizationE-commerceWeb designing,30+ Days Ago,23-11-2024,Not disclosed
Site Engineer,DBM Geotechnics And Constructions,Mumbai,1-6 Yrs,pipingconstructionsite engineerStructureengineerautocadproject planningPlanning,30+ Days Ago,23-11-2024,Not disclosed
Site Accountant,DBM Geotechnics And Constructions,Mumbai,3-5 Yrs,BcomFinanceCommerceAccountantcreditAccountsSiteSite Accounting,30+ Days Ago,23-11-2024,Not disclosed
Senior Geotechnical Engineer,DBM Geotechnics And Constructions,Mumbai,10-15 Yrs,EngineeringEngineerTechnicalCorporategeotechnicalSeniorGeotechnical Engineering,30+ Days Ago,23-11-2024,Not disclosed
Graphic design/Content Writer,Busisol Sourcing (India),"Mumbai, Navi Mumbai",4-6 Yrs,Graphic designingSocial mediaMarketing campaignsJournalismcontent marketingManagementSEOMS Office,30+ Days Ago,23-11-2024,Not disclosed
Accounts Payable,Busisol Sourcing (India),"Mumbai, Thane",2-3 Yrs,AccountingAccounts payablePayables,30+ Days Ago,23-11-2024,Not disclosed
Software Engineer - Java Developer,Superior Group,Mumbai,2-4 Yrs,Analytical skillsHibernatejQueryLinuxCodingMySQLDebuggingJavascript,30+ Days Ago,23-11-2024,Not disclosed
IT Recruiter,Superior Group,Mumbai,1-4 Yrs,StaffingLabour lawsOOPSConsultingManager TechnologyRecruitment consultingHRIT recruitment,30+ Days Ago,23-11-2024,Not disclosed
Digital Marketing Manager,Superior Group,Mumbai,5-7 Yrs,Social media analyticsDisplay advertisingInterpersonal skillsSocial mediaAnalyticalE-commerceDigital marketingAdvertising,30+ Days Ago,23-11-2024,Not disclosed
Social Media Marketing Executive,Smart Move Personnel Management Consultants,Mumbai,2-3 Yrs,PPCExecutivesocial media marketing executivePDFSocial mediaSATE-commerceSEO,30+ Days Ago,23-11-2024,Not disclosed
Manager Customer Support Operations,Smart Move Personnel Management Consultants,"Mumbai, Navi Mumbai",4-9 Yrs,StationCustomer support operationsWarehousePDFBillingCustomer supportCustomer serviceFreight forwarding,30+ Days Ago,23-11-2024,Not disclosed
Application Support Team Leader,Busisol Sourcing (India),Mumbai,3-5 Yrs,RCARoot cause analysisApplication supportStaffingProblem managementIncident managementCustomer supportScheduling,30+ Days Ago,23-11-2024,Not disclosed
Manager / Senior Manager,Hcapital,Mumbai,6-11 Yrs,Client satisfactionOrganizational developmentMISRelationship buildingDirector OperationsRelationshipBusiness presentationsExecutive search,30+ Days Ago,23-11-2024,Not disclosed
Manager / Senior Manager,Hcapital,Mumbai,6-11 Yrs,Client satisfactionOrganizational developmentMISRelationship buildingDirector OperationsRelationshipBusiness presentationsExecutive search,30+ Days Ago,23-11-2024,Not disclosed
Cafe Manager,Belhem Hospitality,Mumbai,5-6 Yrs,SANHead Business DevelopmentSOCSMSCash managementCustomer serviceVendorCRM,30+ Days Ago,23-11-2024,Not disclosed
Telecaller,D Source,"Mumbai, Nashik",1-2 Yrs,Lead generationChemicalProduct serviceCustomer handlingCorel DrawUPSManagementRaw material,30+ Days Ago,23-11-2024,Not disclosed
Marketing Executive,D Source,"Mumbai, Nashik",1-2 Yrs,Lead generationChemicalSalesProduct servicePharmaManagementRaw materialMarketing Executive,30+ Days Ago,23-11-2024,Not disclosed
Finance Controller - Break Bulk division,Busisol Sourcing (India),Mumbai,12-15 Yrs,CargoTreasury managementFEMAIndirect taxationCostFreightTaxationTreasury,30+ Days Ago,23-11-2024,Not disclosed
Finance Controller - Shipping Agency,Busisol Sourcing (India),Mumbai,12-15 Yrs,Treasury managementFEMAIndirect taxationCostFreightTreasuryFinance controlShipping,30+ Days Ago,23-11-2024,Not disclosed
Finance - Break Bulk Division,Busisol Sourcing (India),Mumbai,15-18 Yrs,Head Business DevelopmentAccountingFinanceTransfer pricingBankingStrategic planningIndirect taxationForecasting,30+ Days Ago,23-11-2024,Not disclosed
Finance Coordinator - AR / Billing,Leading Client,Mumbai,4-6 Yrs,Billingaccounts receivableSAPFinance CoordinatorInvoicingfinanceReceivableAccounting,27 Days Ago,23-11-2024,Not disclosed
Sr. Analyst - Fund Accounting - Hedge Funds,Leading Client,Mumbai,2-4 Yrs,Fund AccountingHedge FundsNAV calculationPrivate EquityVC FundsAccountingCalculationVC++,27 Days Ago,23-11-2024,Not disclosed
Quality Control Inspector:,Electro Industries,Mumbai,4-7 Yrs,Report generationQuality standardsComplianceInspectionQuality Control InspectorTestingReportingQuality,30+ Days Ago,23-11-2024,Not disclosed
Field Support Engineer,Electro Industries,Mumbai,1-5 Yrs,TrainingClient interactionTroubleshootingInventoryFieldField supportClient,30+ Days Ago,23-11-2024,Not disclosed
Systems / Server Engineers,Compuworldonline,Mumbai,2-6 Yrs,LinuxMS ExchangeWindowsMCSERHCEExchange serverSystem engineeringServer,30+ Days Ago,23-11-2024,Not disclosed
Data Entry Operators,Compuworldonline,Mumbai,1-3 Yrs,DTPTyping speedData Entry OperatorDataOperatingData entryData entry operationTyping,30+ Days Ago,23-11-2024,Not disclosed
Food and Beverage,Ahaz Counsultancy,Mumbai,2-5 Yrs,Kitchen ManagementHotel ManagementChefMenu PlanninghospitalityFood Costing Food costingManagement,30+ Days Ago,23-11-2024,Not disclosed
Assistant Manager Direct Tax,Knav,Mumbai,2-3 Yrs,SIDEComplianceDirect taxfinancial due diligenceAdvisoryCorporate taxationTax returnsDue diligence,30+ Days Ago,23-11-2024,Not disclosed
Team Leader Recruitment,Origin Hr,Mumbai,4-9 Yrs,BankingComputer proficiencyClient interactionTeam Leader RecruitmentManagementRecruitmentTeamClient,30+ Days Ago,23-11-2024,Not disclosed
Salesforce Intelligence Cloud Developer,Glan Management Consultancy,Mumbai,3-4 Yrs,Analytical skillsGoogle AnalyticsData modelingClouddata integritydata visualizationTroubleshootingSQL,30+ Days Ago,23-11-2024,Not disclosed
React developer,Digifocal It,Mumbai Suburban,3-6 Yrs,BackendFront endWeb technologiesdevelopment testingDebuggingSoftware development life cycleDesign developmentDeployment,30+ Days Ago,23-11-2024,Not disclosed
Android developer,Digifocal It,Mumbai Suburban,3-5 Yrs,ConstructionConceptualizationMonitoringProof readingAndroidAndroid Application DevelopmentDevelopment,30+ Days Ago,23-11-2024,Not disclosed
Telecaller,D Source,"Mumbai, Nashik",1-2 Yrs,ChemicalMINSalesProduct serviceCustomer handlingCorel DrawUPSManagement,30+ Days Ago,23-11-2024,Not disclosed
Hunter - BFSI - Mumbai,Maarsindia,Mumbai,7-11 Yrs,PoliciesBfsiRelationship buildingHRSales processcxoRFPclosure,30+ Days Ago,23-11-2024,Not disclosed
BI Developer,Busisol Sourcing (India),Mumbai,3-8 Yrs,Backendmicrosoft azureBusiness intelligenceData warehousingAnalysis servicesSQLIntelligenceBi,30+ Days Ago,23-11-2024,Not disclosed
Senior Visual Experience Designer,Yuj Designs,Mumbai,5-10 Yrs,User researchB2BWeb technologiesCommunication managementTime managementInteraction designClient relationshipStakeholder management,30+ Days Ago,23-11-2024,Not disclosed
Manager,JHS Consulting,Mumbai,3-5 Yrs,ConsultingManagement,30+ Days Ago,23-11-2024,Not disclosed
Business Development Executive,CIEL HR,Mumbai(Chandivali),1-3 Yrs,Business DevelopmentBdClient OnboardingClient AcquisitionClient RetentionInside SalesRevenue GenerationClient Handling,16 Days Ago,23-11-2024,2.25-4 Lacs PA
Senior Fellow / Fellow / Associate Fellow – BFSI,Observer Research Foundation,Mumbai,5-12 Yrs,Analytical skillsProject reportsBfsiFinancial inclusionBankingConsumer protectionResearchBudgeting,30+ Days Ago,23-11-2024,Not disclosed
Core Java,TEAMQUEST CONSULTANT PRIVATE LIMITED,Mumbai,5-8 Yrs,JSP servletsCore JavaDatabaseStrutsPLSQLOracleSpringmicroservices,30+ Days Ago,23-11-2024,Not disclosed
Manager- Business Development & Growth,PGA Labs,Mumbai,7-10 Yrs,Consultative salesFocusConsultingRelationshipCorporateMarket researchB2B SalesClient acquisition,30+ Days Ago,23-11-2024,Not disclosed
Associates,Completeseoservice,Navi Mumbai,1-6 Yrs,Capital AdvisorsAuditCredit OfficersFinanceTally OperatorAccountantTaxAccounts,30+ Days Ago,23-11-2024,Not disclosed
Senior Consultant,Black Turtle,Mumbai,1-6 Yrs,IT DirectorMachine learningBankingDirectorInvestment bankingAsset managementExecutive searchRisk management,30+ Days Ago,23-11-2024,Not disclosed
Patent Associate / Patent Agent,Krishna & Saurastri Associates,Mumbai,3-5 Yrs,Electrical engineeringPatent prosecutionPatent draftingPatent AgentPatent AssociateDraftingEngineeringElectricals,30+ Days Ago,23-11-2024,Not disclosed
Associate,Krishna & Saurastri Associates,Mumbai,3-8 Yrs,TrademarksTrademark,30+ Days Ago,23-11-2024,Not disclosed
Associate,Krishna & Saurastri Associates,Mumbai,3-8 Yrs,CounsellorLegal draftingLitigation managementLitigationLegalLegal researchTrademarksDrafting notices,30+ Days Ago,23-11-2024,Not disclosed
Audit Assistant,KIRTANE PANDIT LLP - CHARTERED ACCOUNTANTS,Mumbai,2-3 Yrs,Financial statementsInterpersonal skillsPDFBfsiAccountingAnalyticalMS OfficePowerpoint,30+ Days Ago,23-11-2024,Not disclosed
Sales Manager,Digifocal It,Mumbai,5-9 Yrs,Relationship managementSupervisorTradeLead generationSalesProduct promotionNetworkingEXIM,30+ Days Ago,23-11-2024,Not disclosed
Opening For Admin Assistant,Caliber Hunt - A Candidate Portal,Mumbai,2-6 Yrs,Service deliveryAdministrationAutomationTravel deskSchedulingResearchManagementContinuous improvement,30+ Days Ago,23-11-2024,Not disclosed
Manager/Assistant Manager,MGB Advisors,Mumbai,3-6 Yrs,Lead generationmanagementConsultingCorporateClient engagementSales forecastingCorporate advisoryPromotional strategies,30+ Days Ago,23-11-2024,Not disclosed
Sr. Executive/AM/Dy. Manager,Busisol Sourcing (India),Mumbai,3-8 Yrs,Customer acquisitionClient satisfactionOcean freightDeputy Manager SalesClient engagementCustomer relationshipCustomer serviceManager Sales & Marketing,30+ Days Ago,23-11-2024,Not disclosed
Associate Consultant,Insights India Relationship Management Services Pvt. Ltd.,Mumbai,5-10 Yrs,PayrollSupply chain managementInterpersonal skillsProject managementHyperionPeopleSoftDatabase administrationBusiness intelligence,30+ Days Ago,23-11-2024,Not disclosed
Business Research Analyst,BEE Management Consultancy Pvt Ltd,Mumbai,2-4 Yrs,Business Research AnalystPrimary researchBusiness analysisConsultingMarket researchIT marketingBusiness strategyBusiness case,30+ Days Ago,23-11-2024,Not disclosed
STRUCTURAL DESIGN ENGINEERS,STERLING ENGINEERING CONSULTANCY SERVICES,Mumbai,4-9 Yrs,Help DeskCustomer Servicecustomer relationshipaccess controlsTelephony supportAsset ManagementVendor ManagementInformation,30+ Days Ago,23-11-2024,Not disclosed
Senior Engineer,STERLING ENGINEERING CONSULTANCY SERVICES,Mumbai,8-13 Yrs,Technical product configurationc++CdesignMySQLJavaScriptintegration PHPHTML,30+ Days Ago,23-11-2024,Not disclosed
Murex Developer / Murex Senior Developer,Insights India Relationship Management Services Pvt. Ltd.,Mumbai,2-7 Yrs,UnixData migrationData conversionStrong interpersonal skillsSeniorDatabase designBfsiMurex,30+ Days Ago,23-11-2024,Not disclosed
Murex Business Analyst,Insights India Relationship Management Services Pvt. Ltd.,Mumbai,2-7 Yrs,C++Business AnalystXMLJSPPLSQLASP.Net.NetMurex,30+ Days Ago,23-11-2024,Not disclosed
Marketing Executives,Satvam Consulting Private Limited,Mumbai,2-5 Yrs,Help DeskCustomer Servicecustomer relationshipaccess controlsTelephony supportAsset ManagementVendor ManagementInformation,30+ Days Ago,23-11-2024,Not disclosed
Placement coordinators (Recruiters) :,Satvam Consulting Private Limited,Mumbai,2-7 Yrs,ERPMS Data managementSuccession PlanningMISReportsTalent ManagementHuman ResourcesStakeholders,30+ Days Ago,23-11-2024,Not disclosed
Full Stack Developer - Flutter,Whitespace Global,Mumbai,2-6 Yrs,BackendWeb developmentMobile applicationsIOSAndroidWeb technologiesDevelopmentFull Stack,30+ Days Ago,23-11-2024,Not disclosed
Sponsorship Manager - Digital Publication,Whitespace Global,Mumbai,3-8 Yrs,PublishingSalesPackagingManagementRevenue generationDigital PublishingSponsorshipRevenue,30+ Days Ago,23-11-2024,Not disclosed
Full Stack Developer - Angular,Whitespace Global,Mumbai,3-8 Yrs,SIDEWeb developmentWeb technologiesAngularFull StackStackDevelopment,30+ Days Ago,23-11-2024,Not disclosed
Business Development - Digital Media,Whitespace Global,Mumbai,2-6 Yrs,Digital mediaStrategic partnershipsDigital marketingDigitalDevelopmentBusiness developmentPartnershipsMedia,30+ Days Ago,23-11-2024,Not disclosed
Power BI and SQL Developer,Whitespace Global,Mumbai,3-8 Yrs,Data modelingpower biBusiness intelligenceSQLSQL developmentModelingBiDevelopment,30+ Days Ago,23-11-2024,Not disclosed
Talent Acquisition Specialist,Whitespace Global,Mumbai,2-6 Yrs,Talent acquisitionStaffingManagementRecruitmentAcquisition,30+ Days Ago,23-11-2024,Not disclosed
Software Developer - ASP.Net,Whitespace Global,Mumbai,2-7 Yrs,Web technologiesCDatabaseASP.NetDBMSDevelopmentSoftwareSoftware development,30+ Days Ago,23-11-2024,Not disclosed
Associate Consultant - EPM Practice,Astral Consulting,Navi Mumbai,3-7 Yrs,anaplanhyperion financial managementproject managementepmhyperion essbaseforecastingbalanced scorecardhfm,30+ Days Ago,23-11-2024,Not disclosed
Paid Media & SEO Analyst,Aspiration,Navi Mumbai,3-4 Yrs,Digital mediaE-learningPPCGoogle AnalyticsWeb analyticsSEO AnalystInternet marketingSEM,30+ Days Ago,23-11-2024,Not disclosed
Territory Sales Manager,V- Konnect Associates,"Vapi, Mumbai",5-10 Yrs,Relationship managementMarket developmentTeam managementAnalyticalMarket intelligenceCustomer relationshipCustomer serviceBusiness strategy,30+ Days Ago,23-11-2024,Not disclosed
Group Product Manager,Z2 Plus Placement & Security Agency Pvt Ltd,Mumbai,8-10 Yrs,NetworkingGeneral Manager MarketingCritical careSales trainingMonitoringProduct positioningPositioningGeneral,30+ Days Ago,23-11-2024,Not disclosed
Soil Mechanic Laboratory Assistant,DBM Geotechnics And Constructions,Mumbai,5-7 Yrs,ChemistryBscSoilLaboratory AssistantAssistance,30+ Days Ago,23-11-2024,Not disclosed
Project Manager - SAP for a large group,Itforte Staffing Services,Mumbai,8-13 Yrs,Computer scienceTelecomGroupTeam managementlargeFinancial managementProject Manager SapRisk management,30+ Days Ago,23-11-2024,Not disclosed
