roles,companies,locations,experience,skills,Dates,PresentDate,salary
JC Digital Repair Specialist ( 81213933 ),Jio,Hindupur,0-4 Yrs,Partner managementTrainingInspectionTroubleshootingCRMDigitalRepairManagement,3 Days Ago,24-11-2024,Not disclosed
JC oDSS - Part time ( 81258207 ),Jio,Jorhat,0-2 Yrs,OutboundQuery resolutionRoute planningManagementCustomer interactionPart timeQueryPart,3 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81016146 ),Jio,Chandauli,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,3 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81015964 ),Jio,Shahkot,0-2 Yrs,ManagementTroubleshootingCertifiedFreelancing,3 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81291795 ),Jio,Madurai,0-2 Yrs,ManagementTroubleshootingCertifiedFreelancing,3 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81218216 ),Jio,Palakkad,0-2 Yrs,ManagementTroubleshootingCertifiedFreelancing,3 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81078554 ),Jio,Vellore,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,3 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81016144 ),Jio,Sakaldiha,0-2 Yrs,ManagementTroubleshootingCertifiedFreelancing,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81294427 ),Jio,Gonda,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsCashSales,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81307369 ),Jio,Nellimarla,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsDirectSales,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81307353 ),Jio,Hiramandalam,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsRetailSales,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81307802 ),Jio,Rohru,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsSalesDirect,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81308333 ),Jio,Todaraisingh,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsRetailSales,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81312194 ),Jio,Paddhari,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsRetailSales,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81307453 ),Jio,Bhawanipur,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsRetailSales,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81307856 ),Jio,Jayal,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsSalesDirect,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81308456 ),Jio,Dinhata,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsSalesDirect,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81308244 ),Jio,Atru,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsDirectSales,3 Days Ago,24-11-2024,Not disclosed
Jio Digital Sales Specialist JP GT ( 81337847 ),Jio,Panskura,0-3 Yrs,Customer acquisitionSales planningNetworkingDigital salesCustomer retentionAcquisitionSalesDigital,3 Days Ago,24-11-2024,Not disclosed
Jio Digital Sales Specialist JC GT Simex ( 80855742 ),Jio,"New Delhi, Dhemaji",0-3 Yrs,Customer acquisitionSales planningNetworkingDigital salesCustomer retentionSalesPlanningAcquisition,3 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81016144 ),Jio,Sakaldiha,0-2 Yrs,ManagementTroubleshootingCertifiedFreelancing,3 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81079007 ),Jio,Kollam,0-2 Yrs,ManagementTroubleshootingCertifiedFreelancing,3 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81322072 ),Jio,Vadodara,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,3 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81016620 ),Jio,Melaghar,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,3 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81294621 ),Jio,Hardoi,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,3 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81218210 ),Jio,Hosdurga,0-2 Yrs,ManagementTroubleshootingCertifiedFreelancing,3 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81017975 ),Jio,Sandila,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81307900 ),Jio,Songadh,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsSalesDirect,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81294587 ),Jio,Bankura,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsSalesDirect,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81308347 ),Jio,Nadiad,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsDirectRetail,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81307890 ),Jio,Hingoli,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsDirectSales,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81307736 ),Jio,Dharuhera,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsRetailSales,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81308062 ),Jio,Jaitu,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsDirectSales,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81308377 ),Jio,Bahadurganj,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsSalesDirect,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81294285 ),Jio,Balumath,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsDirectSales,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81308345 ),Jio,Todabhim,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsRetailSales,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81312160 ),Jio,Kheralu,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsSalesDirect,3 Days Ago,24-11-2024,Not disclosed
JC Digital Repair Specialist ( 81282893 ),Jio,Dindigul,0-4 Yrs,Partner managementTrainingInspectionTroubleshootingCRMManagementRepairDigital,3 Days Ago,24-11-2024,Not disclosed
JC oDSS - Part time ( 81272862 ),Jio,Shillong,0-2 Yrs,OutboundQuery resolutionRoute planningManagementCustomer interactionPart timeTimePlanning,3 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81218206 ),Jio,Anjar,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,3 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81218288 ),Jio,Washim,0-2 Yrs,ManagementTroubleshootingCertifiedFreelancing,3 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81017335 ),Jio,Gaighata,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,3 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81016844 ),Jio,Dinhata,0-2 Yrs,ManagementTroubleshootingCertifiedFreelancing,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81307387 ),Jio,Ramanagaram,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsSalesDirect,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81312113 ),Jio,Thasra,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsDirectRetail,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81294451 ),Jio,Bongaon,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsCashSales,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81307349 ),Jio,Razole,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsDirectSales,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81307908 ),Jio,Ajnala,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsSalesDirect,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81294433 ),Jio,Sarenga,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsCashSales,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81307347 ),Jio,Mummidivaram,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsDirectRetail,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81307906 ),Jio,Rawatbhata,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsRetailSales,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81294211 ),Jio,Jhagadia,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsDirectRetail,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81307942 ),Jio,Jalandhar,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsRetailSales,3 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81308341 ),Jio,Malpura,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsRetailSales,3 Days Ago,24-11-2024,Not disclosed
JC oDSS - Part time ( 81328470 ),Jio,Bongaigaon,0-2 Yrs,OutboundQuery resolutionRoute planningManagementCustomer interactionPart timeQueryPart,4 Days Ago,24-11-2024,Not disclosed
Jio Digital Sales Specialist JC GT ( 81211814 ),Jio,Dibrugarh,0-3 Yrs,Customer acquisitionSales planningNetworkingDigital salesCustomer retentionRetentionSalesDigital,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81294643 ),Jio,Chhabra,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81291648 ),Jio,Pandavapura,0-2 Yrs,ManagementTroubleshootingCertifiedFreelancing,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81078286 ),Jio,Raniwara,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81017287 ),Jio,Udaipur,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81078306 ),Jio,Arni,0-2 Yrs,ManagementTroubleshootingCertifiedFreelancing,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81016337 ),Jio,Tadikonda,0-2 Yrs,ManagementTroubleshootingCertifiedFreelancing,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81218208 ),Jio,Navalgund,0-2 Yrs,ManagementTroubleshootingCertifiedFreelancing,4 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81294567 ),Jio,Balrampur,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsCashSales,4 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81308264 ),Jio,Gulabpura,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsCashSales,4 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81294317 ),Jio,Torpa,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsRetailSales,4 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81312180 ),Jio,Jodiya,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsCashSales,4 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81294103 ),Jio,Makhdumpur,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsCashSales,4 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81308278 ),Jio,Kotri,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsDirectRetail,4 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81312365 ),Jio,Huzurnagar,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsRetailSales,4 Days Ago,24-11-2024,Not disclosed
Advisor Voice (RCC) ( 81360562 ),Jio,Asansol,0-4 Yrs,BPOOutboundRelationship buildingManagementBuildingVoiceRelationshipRCC,4 Days Ago,24-11-2024,Not disclosed
Jio Digital Sales Specialist JP GT ( 81365207 ),Jio,Saiha,0-3 Yrs,Customer acquisitionSales planningNetworkingDigital salesCustomer retentionSalesPlanningAcquisition,4 Days Ago,24-11-2024,Not disclosed
Jio Digital Sales Specialist JP GT ( 81361826 ),Jio,Amguri,0-3 Yrs,Customer acquisitionSales planningNetworkingDigital salesCustomer retentionAcquisitionSalesDigital,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81016814 ),Jio,Gobardanga,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81354764 ),Jio,Kushalgarh,0-2 Yrs,ManagementTroubleshootingCertifiedFreelancing,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81355058 ),Jio,Pakur,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81016559 ),Jio,Hajo,0-2 Yrs,ManagementTroubleshootingCertifiedFreelancing,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81355178 ),Jio,Kanigiri,0-2 Yrs,ManagementTroubleshootingCertifiedFreelancing,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81355166 ),Jio,Kagal,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81355076 ),Jio,Mendarda,0-2 Yrs,ManagementTroubleshootingCertifiedFreelancing,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81079009 ),Jio,Digras,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81354788 ),Jio,Kharagpur,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,4 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81308094 ),Jio,Talwandi Sabo,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsCashSales,4 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81312117 ),Jio,Sami,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsSalesDirect,4 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81307974 ),Jio,Firozpur,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsSalesDirect,4 Days Ago,24-11-2024,Not disclosed
Jio Point Sales Specialist ( 81308178 ),Jio,Shergarh,0-4 Yrs,Direct salesCash managementCustomer experienceManagementMerchandisingRetail outletsDirectSales,4 Days Ago,24-11-2024,Not disclosed
Jio Home Service Intern ( 81363354 ),Jio,Chirala,0-1 Yrs,Material managementSplicingInternCustomer serviceMaterialsManagement,4 Days Ago,24-11-2024,Not disclosed
Jio Home Service Intern ( 81364269 ),Jio,Gurugram,0-1 Yrs,Material managementSplicingInternCustomer serviceMaterialsManagement,4 Days Ago,24-11-2024,Not disclosed
Jio Home Service Intern ( 81365479 ),Jio,Kurnool,0-1 Yrs,Material managementSplicingInternCustomer serviceMaterialsManagement,4 Days Ago,24-11-2024,Not disclosed
Jio Home Service Intern ( 81365397 ),Jio,Nuzvid,0-1 Yrs,Material managementSplicingInternCustomer serviceMaterialsManagement,4 Days Ago,24-11-2024,Not disclosed
Advisor Voice (RVC) ( 81286987 ),Jio,"Kolkata, Howrah",0-4 Yrs,BPOOutboundRelationship buildingManagementVoiceBuildingRelationship,4 Days Ago,24-11-2024,Not disclosed
JC Digital Repair Specialist ( 81362100 ),Jio,Nellore,0-4 Yrs,Partner managementTrainingInspectionTroubleshootingCRMDigitalManagementRepair,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81354855 ),Jio,Araria,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81354857 ),Jio,Chunar,0-2 Yrs,ManagementTroubleshootingCertifiedFreelancing,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81015960 ),Jio,Jalandhar,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81355007 ),Jio,Jaipur,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81355030 ),Jio,Gurugram,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81355094 ),Jio,Dharmasala,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81354969 ),Jio,Bikram,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81355003 ),Jio,Chapra,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81354762 ),Jio,Khatauli,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81355148 ),Jio,Haldibari,0-2 Yrs,ManagementTroubleshootingCertifiedFreelancing,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81355133 ),Jio,Barshi,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81355078 ),Jio,Dhoraji,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81355266 ),Jio,Siwan,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81078284 ),Jio,Sanchore,0-2 Yrs,ManagementTroubleshootingFreelancingCertified,4 Days Ago,24-11-2024,Not disclosed
Jio Certified Freelancer Technician ( 81355164 ),Jio,Kudal,0-2 Yrs,ManagementTroubleshootingCertifiedFreelancing,4 Days Ago,24-11-2024,Not disclosed
Jio Home Service Intern ( 81363640 ),Jio,Kannauj,0-1 Yrs,Material managementSplicingInternCustomer serviceMaterialsManagement,4 Days Ago,24-11-2024,Not disclosed
