roles,companies,locations,experience,skills,Dates,PresentDate,salary
Sr. Manager - OEM Sales,Schneider Electric,Mumbai,14-17 Yrs,customer developmentAutomationSalesOEMMicrosoft applicationsMarket penetrationTechnical supportSalesforce CRM,6 Days Ago,24-11-2024,Not disclosed
Sr. Manager/DGM - Sales - Diffused Segment,Schneider Electric,Mumbai,9-16 Yrs,AutomationSalesProject managementEPCLife sciencesCustomer serviceManagementKey account management,6 Days Ago,24-11-2024,Not disclosed
Product Manager,Schneider Electric,Mumbai,7-15 Yrs,Product managementSalesProject managementCustomer supportData analyticsAnalyticsProjectManagement,6 Days Ago,24-11-2024,Not disclosed
Reconciliations Accountant,Dow Chemical International Private Limited,"Mumbai, Navi Mumbai",2-3 Yrs,SAPProcess improvementAnalyticalReconciliationFinancial planningManager TechnologyMS OfficeMonitoring,6 Days Ago,24-11-2024,Not disclosed
Reconciliations Accountant,Dow Chemical International Private Limited,"Mumbai, Navi Mumbai",1-10 Yrs,SAPChemicalReconciliationFinancial planningManager TechnologyMS OfficeMonitoringTeam building,6 Days Ago,24-11-2024,Not disclosed
Manager / Sr. Manager - Application Engineering,Schneider Electric,Navi Mumbai,8-12 Yrs,Ga DrawingsSingle Line DiagramDCSApplication EngineeringSCADASLDManagementApplication,6 Days Ago,24-11-2024,Not disclosed
Asst Manager Purchase,Assa Abloy,Hybrid - Mumbai,4-6 Yrs,Purchase RequisitionSupplier Relationship ManagementPO managementPurchase OrderInventory PlanningSupply Chain ManagementRelationship managementPlanning,2 Days Ago,24-11-2024,Not disclosed
Order Processing/ Order Management/ Order Fulfilment/ OTC /Sales Order,Randstad,"Mumbai(Airoli), Navi Mumbai, Mumbai (All Areas)",5-10 Yrs,ERPSales CoordinationOrder ManagementOrder ProcessingOrder FulfillmentO2CNegotiationCustomer Service,4 Days Ago,24-11-2024,Not disclosed
Design Estimation Engineer,Compass Business Management,"Thane, Navi Mumbai",2-4 Yrs,Estimation EngineeringPresentation SkillsIndustrial AutomationConveyorsAnalytical SkillsAutoCADEstimationTechnical Design,1 Day Ago,24-11-2024,Not disclosed
Executive Assistant To Director,Ventura Alloy And Steels,"Mumbai(Kandivali West), Mumbai Suburban, Mumbai (All Areas)",3-8 Yrs,Personal AssistanceSecretarial ActivitiesSecretarial OperationsFixing AppointmentsTicket BookingOffice ManagementOffice CoordinationMeeting Planning,1 Day Ago,24-11-2024,Not disclosed
Instant Job Offer - Telesales Executive - Bangalore Whitefield,Cars24,"Bangalore Rural, Bengaluru",0-5 Yrs,Automobile SalesCommunication SkillsSalesShowroom SalesSales ConsultingCar salesAutomobileConsulting,30 Days Ago,24-11-2024,Not disclosed
Deputy Manager - Payroll,UTC Aerospace Systems,"Industrial, Bengaluru",5-8 Yrs,PayrollSAPTime managementAnalyticalHRTaxationManagementMS Office,2 Days Ago,24-11-2024,Not disclosed
Lead Engineer-Repair coordination,UTC Aerospace Systems,Bengaluru,3-6 Yrs,Health insuranceAircraft maintenanceAerospaceCustomer supportCustomer serviceMicrosoft DynamicsContinuous improvementMechanical engineering,2 Days Ago,24-11-2024,Not disclosed
Senior Lead Engineer - Repair Engineering,UTC Aerospace Systems,Bengaluru,8-12 Yrs,Health insuranceAircraft maintenanceAerospaceDynamics CRMCustomer supportMicrosoft DynamicsCustomer experienceOperations,2 Days Ago,24-11-2024,Not disclosed
Senior Lead Engineer - Stress Engineering-Hybrid Model,UTC Aerospace Systems,Bengaluru,6-10 Yrs,Health insuranceAircraft maintenanceAerospaceAnalyticalLeadEngineering ManagerCustomer supportOperations,2 Days Ago,24-11-2024,Not disclosed
Manager-General Finance Management,UTC Aerospace Systems,Bengaluru,6-10 Yrs,ProcurementAutomationTeam managementAviationPerformance managementproject governanceReconciliationBusiness solutions,2 Days Ago,24-11-2024,Not disclosed
Senior Lead Engineer-Stress,UTC Aerospace Systems,Bengaluru,7-10 Yrs,CATIAHealth insuranceSoftware designManufacturing processAerospaceLeadFinite element analysisContinuous improvement,2 Days Ago,24-11-2024,Not disclosed
"Lead Engineer - Mechanical Certification, Qualification & Testing",UTC Aerospace Systems,Bengaluru,3-5 Yrs,PLMTSOHealth insuranceChange managementAviationAerospaceLeasingTest planning,2 Days Ago,24-11-2024,Not disclosed
Senior Lead Engineer -C# & Teststand,UTC Aerospace Systems,Bengaluru,7-10 Yrs,Software designPrototypeSimulationAerospaceCodingEthernetDebuggingTest planning,2 Days Ago,24-11-2024,Not disclosed
Senior Lead Engineer-Mechanical Design,UTC Aerospace Systems,Bengaluru,6-8 Yrs,CATIAPLMHealth insuranceAerospaceService engineeringMechanicalLeadProduct design,2 Days Ago,24-11-2024,Not disclosed
"Senior Lead Engineer (P3), Hardware - Test Equipment",UTC Aerospace Systems,Bengaluru,7-10 Yrs,PrototypeSimulationAutoCADAerospaceHardware designLeadHardwareFire protection,2 Days Ago,24-11-2024,Not disclosed
Deputy Manager / Manager (Compensation & Benefits),UTC Aerospace Systems,Bengaluru,7-11 Yrs,PayrollInterpersonal skillsSAPTime managementAnalyticalTaxationManagementMS Office,2 Days Ago,24-11-2024,Not disclosed
Associate Engineer - C#,UTC Aerospace Systems,Bengaluru,2-4 Yrs,C++Communication protocolsAerospaceEthernetDebuggingVisual StudioMS OfficeContinuous improvement,2 Days Ago,24-11-2024,Not disclosed
Lead Engineer-C# - Test Equipment,UTC Aerospace Systems,Bengaluru,4-7 Yrs,C++Communication protocolsAerospaceEthernetDebuggingVisual StudioMS OfficeContinuous improvement,2 Days Ago,24-11-2024,Not disclosed
Manager - Finance (Hybrid),UTC Aerospace Systems,Bengaluru,10-12 Yrs,Supply chainAnalytical skillsHealth insuranceSAPAerospaceGTSMS Office toolsITES,2 Days Ago,24-11-2024,Not disclosed
HR Analyst,UTC Aerospace Systems,Bengaluru,1-3 Yrs,Service deliveryHR AnalystPayrollProcess improvementManager TechnologyHRManagementContinuous improvement,2 Days Ago,24-11-2024,Not disclosed
Test Engineer,UTC Aerospace Systems,Bengaluru,3-6 Yrs,AutomationPayrollManager Quality AssuranceTesting toolsdata securitydata privacySeleniumTest cases,2 Days Ago,24-11-2024,Not disclosed
"Associate Engineer - Mechanical Certification, Qualification & Testing",UTC Aerospace Systems,Bengaluru,1-3 Yrs,PLMTSOHealth insuranceChange managementAviationAerospaceLeasingTest planning,2 Days Ago,24-11-2024,Not disclosed
Lead Engineer- Mechanical design,UTC Aerospace Systems,Bengaluru,3-5 Yrs,CATIAPLMHealth insurance3D modelingAerospaceService engineeringMechanicalProduct design,2 Days Ago,24-11-2024,Not disclosed
HR Specialist - LOA,UTC Aerospace Systems,Bengaluru,3-7 Yrs,DTPPayrollInterpersonal skillsHP data protectorData managementHRISAerospaceData collection,2 Days Ago,24-11-2024,Not disclosed
Associate Manager - SW Engineering (Hybrid),UTC Aerospace Systems,Bengaluru,9-12 Yrs,Health insuranceCommunication protocolsChange managementPerformance managementAerospaceOrganizational developmentConfiguration managementproduct life cycle,2 Days Ago,24-11-2024,Not disclosed
Candidate Experience Specialist (Hybrid),UTC Aerospace Systems,Bengaluru,3-7 Yrs,AdministrationComplianceTalent acquisitionHR policiesSLASAcquisitionPoliciesHrsd,3 Days Ago,24-11-2024,Not disclosed
Lead Engineer (Hybrid) Embedded Developer,UTC Aerospace Systems,Bengaluru,4-7 Yrs,RTOSEmbedded CLinuxAviationNetworkingAerospaceXMLFire protection,3 Days Ago,24-11-2024,Not disclosed
Financial Analyst,UTC Aerospace Systems,Bengaluru,4-6 Yrs,Senior AnalystBillingFinancial AnalystOTCFinanceSeniorFinancial analysis,3 Days Ago,24-11-2024,Not disclosed
Automations RPA Developer,UTC Aerospace Systems,Bengaluru,3-8 Yrs,AutomationBusiness AnalystAerospaceCodingAnalyticalManager TechnologyContinuous improvementAvionics,3 Days Ago,24-11-2024,Not disclosed
Financial Analyst - Order To Cash-19,UTC Aerospace Systems,Bengaluru,2-5 Yrs,Accounting systemO2CCash applicationsCash collectionSAPExcelFinanceClient relationship,3 Days Ago,24-11-2024,Not disclosed
Lead Software Developer(Hybrid),UTC Aerospace Systems,Bengaluru,3-6 Yrs,Health insuranceMS SQLjQueryCodingXMLWeb developmentCustomer supportApplication development,3 Days Ago,24-11-2024,Not disclosed
Manager - Engineering (Stress Analysis),UTC Aerospace Systems,Bengaluru,3-5 Yrs,Solid mechanicsStress analysisManager Quality AssuranceAviationAerospaceProject managementAnsysManager Quality Control,3 Days Ago,24-11-2024,Not disclosed
Sr Manager - Product Cybersecurity,UTC Aerospace Systems,Bengaluru,8-13 Yrs,Health insuranceEmbedded systemsoscpAerospaceSystem integrationRMFCisspManagement,3 Days Ago,24-11-2024,Not disclosed
Manager - Workday Extend Developer,UTC Aerospace Systems,Bengaluru,3-4 Yrs,Supply chainPMPPrototypeAerospaceXMLJavascriptAgileApplication development,3 Days Ago,24-11-2024,Not disclosed
Manager - Hardware design,UTC Aerospace Systems,Bengaluru,4-15 Yrs,Electrical designAerospaceAnalyticalAnalogCircuit designingHardware designEngineering ManagerInstrumentation,3 Days Ago,24-11-2024,Not disclosed
Senior Lead Software Developer(Salesforce)(Hybrid),UTC Aerospace Systems,Bengaluru,6-10 Yrs,Health insuranceProduction supportAerospaceJavascriptAgileSalesforce.comScrumService marketing,3 Days Ago,24-11-2024,Not disclosed
Enterprise Architect,UTC Aerospace Systems,Bengaluru,10-11 Yrs,Business processProcess mappingCustomer service orientationTechnology ArchitectArchitectureEnterprise ArchitectManager TechnologyTechnical leadership,3 Days Ago,24-11-2024,Not disclosed
HR Partner,UTC Aerospace Systems,Bengaluru,12-15 Yrs,Supply chainBusiness administrationPeople developmentExcelHRISAerospaceHRITES,3 Days Ago,24-11-2024,Not disclosed
Workday Recruiting Specialist,UTC Aerospace Systems,Bengaluru,3-6 Yrs,Business process testingPayrollProduction supportTalent acquisitionAerospaceAgileData qualityHR,3 Days Ago,24-11-2024,Not disclosed
Workday HCM Configurator,UTC Aerospace Systems,Bengaluru,4-8 Yrs,Process designBusiness processService levelHCMAerospaceProcess improvementHRCustomer service,3 Days Ago,24-11-2024,Not disclosed
SR Process Improvement Analyst,UTC Aerospace Systems,Bengaluru,4-8 Yrs,Service managementPMPAutomationAccess managementProcess improvementAnalyticalActive directoryInformation technology,3 Days Ago,24-11-2024,Not disclosed
"Sr Analyst, HR Ops",UTC Aerospace Systems,Bengaluru,5-8 Yrs,DTPPayrollService levelHP data protectorHRISAerospaceProcess improvementAnalytical,3 Days Ago,24-11-2024,Not disclosed
HR Analyst,UTC Aerospace Systems,Bengaluru,2-4 Yrs,Process designHR AnalystService levelFrenchHP data protectorHRISAerospaceHR,3 Days Ago,24-11-2024,Not disclosed
Lead Software Developer(Teamcenter Developer)(Hybrid),UTC Aerospace Systems,Bengaluru,5-9 Yrs,CATIAPLMBusiness processSolid edgeSAPSOAAerospaceArtificial Intelligence,3 Days Ago,24-11-2024,Not disclosed
Digital Software Contracts Manager,UTC Aerospace Systems,Bengaluru,8-10 Yrs,Data managementContract managementAerospaceInformation securityManager Technologydata privacyMS WordSubject Matter Expert,3 Days Ago,24-11-2024,Not disclosed
Principal Engineer - Stress Analysis,UTC Aerospace Systems,Bengaluru,10-13 Yrs,PLMHyperMeshAbaqusAutomationAviationAerospaceAnsysFinite element analysis,3 Days Ago,24-11-2024,Not disclosed
Travel and Expense Applications Support Specialist,UTC Aerospace Systems,Bengaluru,2-6 Yrs,Change managementERPProject managementAnalyticalTroubleshootingmicrosoftContinuous improvementMacros,3 Days Ago,24-11-2024,Not disclosed
Lead engineer - Optical,UTC Aerospace Systems,Bengaluru,4-6 Yrs,CATIAFabricationAutomationAviationAerospaceCADthermalLabview,3 Days Ago,24-11-2024,Not disclosed
Manager - ACE (Hybid),UTC Aerospace Systems,Bengaluru,13-18 Yrs,Health insuranceInterpersonal skillsProcess analysisAerospaceProject managementSubject Matter ExpertSubject matter expertiseContinuous improvement,3 Days Ago,24-11-2024,Not disclosed
"Senior Analyst, Financial Systems",UTC Aerospace Systems,Bengaluru,4-6 Yrs,Service levelmetadataTest scriptsHelpdeskMachine learningManager TechnologyMS OfficeForecasting,3 Days Ago,24-11-2024,Not disclosed
"Senior Manager -Service Excellence , Enterprise People Services",UTC Aerospace Systems,Bengaluru,7-12 Yrs,Change managementAutomationExcelContinuous improvementStakeholder managementOperationsCRMSystem administration,3 Days Ago,24-11-2024,Not disclosed
EAS PMO Project Manager,UTC Aerospace Systems,Bengaluru,6-10 Yrs,Business transformationProject managementManager Program ManagementManager TechnologyAgileTransformationEAProject,3 Days Ago,24-11-2024,Not disclosed
Business Analyst,Jindal Aluminium,Bengaluru,10-20 Yrs,Strategic SourcingMarket IntelligenceProcurementGlobal ProcurementMarket ResearchBusiness analysisAnalysisMarketing,3 Days Ago,24-11-2024,Not disclosed
EV Service Advisor- Bangalore,2coms,Bengaluru,1-6 Yrs,upsellingrepairiti electricalhandoveradvisory servicescdcworkflowissue resolution,7 Days Ago,24-11-2024,2-3 Lacs PA
Automobile Technician-Bangalore,2coms,Bengaluru,1-6 Yrs,repairproductionpreventive maintenanceequipmentmechanicalinventoryworkshop managementvehicle,7 Days Ago,24-11-2024,2-3 Lacs PA
Associate (Off-roll)- Construction Chemicals- Channel Sales- Bangalore,JSW Cement,Remote,1-3 Yrs,Channel SalesConstruction ChemicalsSalesChannelChemicalConstruction,9 Days Ago,24-11-2024,Not disclosed
Telecaller- Bangalore,2coms,Bengaluru,1-6 Yrs,bponon voice processdomestic bpocustomer servicecustomer careconvincing powerkannadaoutbound calling,9 Days Ago,24-11-2024,2-2.5 Lacs PA
Opening For SOA Based Middleware -Adaptive Autosar | Bangalore,Schaeffler Group,Hybrid - Bengaluru,7-11 Yrs,SDVADAPTIVE AUTOSARSoftware-defined vehiclesMiddlewareAdaptabilityVehicleSOAAUTOSAR,10 Days Ago,24-11-2024,Not disclosed
AutoCAD Engineer,2coms,Bengaluru,1-6 Yrs,3d modeling3ds maxstaad proengineeringsketchupautocaddesign engineeringcatia,11 Days Ago,24-11-2024,2.5-5 Lacs PA
Procurement professional ( Contracting Specialist),Caterpillar Inc,Bengaluru,5-8 Yrs,AdministrationPurchaseContract managementAnalyticalData collectionContractingSOWLegal documentation,11 Days Ago,24-11-2024,Not disclosed
We are hiring Senior Cyber Security Engineer - Bangalore,Schneider Electric,Bengaluru,4-8 Yrs,Cyber SecuritySOCSecurity OperationsInformation SecurityOperationsSeniorHiringCyber,12 Days Ago,24-11-2024,12-17 Lacs PA
Telecaller-Bangalore,2coms,Bengaluru,1-6 Yrs,bponon voice processdomestic bpocustomer servicecustomer careconvincing poweroutbound callingfinancial services,12 Days Ago,24-11-2024,2.25-2.5 Lacs PA
PhD Research Scholar - System Research Engineer - AI/ML,Volvo Penta,Bengaluru,1-5 Yrs,Computer scienceAutomationC++MechatronicsNetworkingConstruction equipmentthermalAutomotive,13 Days Ago,24-11-2024,Not disclosed
Head- Data Science,UPL Limited,Bengaluru,12-20 Yrs,algorithmspythondata analysisnatural language processinganalyticalmachine learningdata engineeringartificial intelligence,12 Days Ago,24-11-2024,Not disclosed
Project Sales Officer Bangalore,2coms,Bengaluru,2-7 Yrs,project salessteelelectronicschannel salesbusiness developmentbuildingsalescontractors,13 Days Ago,24-11-2024,Not disclosed
Project Sales Officer || Bangalore,Berger Paints,Bengaluru,2-5 Yrs,Interior DecoratorProject SalesArchitectureContractorsBuildersengineersEngineeringInteriors,15 Days Ago,24-11-2024,4-6.5 Lacs PA
Instant Job Offer -Car Sales Job-Bangalore ( Majestic and Yeshwanpur),Cars24,"Bangalore Rural, Bengaluru",0-5 Yrs,Automobile SalesCommunication SkillsSalesShowroom SalesSales ConsultingCar salesShowroomMajestic,21 Days Ago,24-11-2024,Not disclosed
Technician Trainee,Tata Chemicals,Khambhalia,0-3 Yrs,SAP PP moduleISOManualTechnician TraineeMonitoringPPSAPTraining,1 Day Ago,24-11-2024,Not disclosed
Urgent Mandate - ITI Operator,GM Modular Private Limited,Vasai,0-3 Yrs,ITIITI OperatorMouldsMachine OperatingWeldingWelding EngineeringOperatingEngineering,1 Day Ago,24-11-2024,1-2.5 Lacs PA
Engineer - Design (NX Cadsoftware exp. required),Emerson,Talegaon-Dabhade,0-5 Yrs,Nx CadPlastic DesignCATIA3D ModelingNXEngineeringDesignModeling,1 Day Ago,24-11-2024,5-10 Lacs PA
Graduate Engineer Trainee - Godrej Storage Solutions,Godrej & Boyce (G&B),Chennai,0-1 Yrs,Communication SkillsMS ExcelAuto CADCollaborationConceptualizationStorageCADAutoCAD,2 Days Ago,24-11-2024,Not disclosed
"Senior Analyst, Business & Program Management",UTC Aerospace Systems,Bengaluru,2-8 Yrs,Service levelProject managementAnalyticalAgileMS Office toolsProject planningVisioManagement,3 Days Ago,24-11-2024,Not disclosed
Area Service Manager,Kohler,Bengaluru,7-10 Yrs,Supply chainService levelClaimsDemand planningProcess orientationAnalyticalTrend analysisAgile,5 Days Ago,24-11-2024,Not disclosed
Sales consultant,Trident Trucking,Bengaluru,0-5 Yrs,Automobile salesAccessoriesLead generationAutomobileSpare partsISOCustomer satisfactionScheduling,30+ Days Ago,24-11-2024,Not disclosed
Technical Sales Executive,Bharat Motocorp,Hybrid - Vijayawada,0-5 Yrs,Technical SalesTech SalesLead GenerationGenerationSalesTechnical analysisTechnical,13 Days Ago,24-11-2024,Not disclosed
Customer Care Executives,Cauvery Tata,Bengaluru,0-3 Yrs,Customer Care ExecutiveCustomer care,30+ Days Ago,24-11-2024,Not disclosed
Back Office Executives,Cauvery Tata,Bengaluru,0-3 Yrs,Back officeOffice,30+ Days Ago,24-11-2024,Not disclosed
Executive - Purchase,KSB Pumps Limited,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-4 Yrs,rfqssapstrategic sourcingpurchaseprocurement planningbuyer activitiesprice negotiationpurchase vendor development,30+ Days Ago,24-11-2024,Not disclosed
Senior Manager - Electrical Maintenance Powertrain,Tata Motors,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",8-10 Yrs,PowertrainKaizenTechnical servicesNetworkingCMSEquipment maintenanceTroubleshootingElectricals,30+ Days Ago,24-11-2024,Not disclosed
Instrumentation Engineer Level I,Worley,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4-6 Yrs,MS Office suiteremediationSoftware designChemicalHP data protectorConsultingInstrumentationinstrumentation design,12 Days Ago,24-11-2024,Not disclosed
Safety Engineer Level II,Worley,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-5 Yrs,Engineering servicesPerformance managementConsultingSystem designProcess safetyRefineryHSEMachinery,12 Days Ago,24-11-2024,Not disclosed
Std-Territory Sales Manager,Tata Motors,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4-7 Yrs,AutomobileDealer salesTranslationSalesTime managementAnalyticalHeavy engineeringCustomer engagement,30+ Days Ago,24-11-2024,Not disclosed
Analytics - Software Engineer,Ford,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",1-5 Yrs,Computer scienceAutomationgithubVersion controlInfrastructure managementMachine learningData processingApache,29 Days Ago,24-11-2024,Not disclosed
Customer Care,GM Modular,"Noida, Mumbai, Hyderabad, Pune, Lucknow, Ahmedabad, Jaipur, Rajkot, Surat, Bengaluru, Jodhpur",4-15 Yrs,Sales strategySwitchgearCustomer satisfactionRelationship buildingGeneral Manager HRMarket intelligenceInstitutional salesProduct portfolio management,30+ Days Ago,24-11-2024,Not disclosed
Sales Engineer / Asst. Area Sales Manager,Testo,"Mumbai, Hyderabad, Pune, Chennai/Bangalore, Delhi, Kolkatta",4-8 Yrs,Technical SalesHVACInstrumentation SalesField Salessellingsales planningThermal ImagersSales,5 Days Ago,24-11-2024,Not disclosed
Sales Executive - HP,Hp Adhesives,"Panipat, Rohtak, Visakhapatnam, Hyderabad, Coimbatore, Ahmednagar, Kolhapur, Udaipur, Mumbai, Dhule, Dehradun, Jabalpur, Ratnagiri, Mangaluru, Pune, Sambalpur, Puducherry, Satara, Dhanbad, Murshidabad, Karnal, Jammu",2-5 Yrs,PDFSales ExecutiveSalesSales executive activities,30+ Days Ago,24-11-2024,Not disclosed
