roles,companies,locations,experience,skills,Dates,PresentDate,salary
Manager - Advocacy,Essencemediacom,Mumbai,3-5 Yrs,deep learningBusiness DirectorRetailSocial mediaDiversity and InclusionE-commerceInvestment managementManagement,11 Days Ago,24-11-2024,Not disclosed
Copy & Content,Zero Gravity Communications,"Mumbai, Ahmedabad",1-3 Yrs,PrintingContent strategyadvertising agencySocial mediaLegalJournalismcontent marketingMarketing communication,11 Days Ago,24-11-2024,Not disclosed
Client Solutions Manager,Zero Gravity Communications,"Mumbai, Ahmedabad",2-7 Yrs,digital marketingproject managementclient solutionsbusiness analysisadvertisingpresalessalescoordination,11 Days Ago,24-11-2024,Not disclosed
SEO Specialist,Zero Gravity Communications,"Mumbai, Ahmedabad",1-6 Yrs,CROGoogle AnalyticsWeb analyticsAnalyticalXMLOnline salesBrand awarenessE-commerce,11 Days Ago,24-11-2024,Not disclosed
Project manager - Asana,Zero Gravity Communications,"Mumbai, Ahmedabad",1-6 Yrs,trelloproject managementms projectprogram managementmanual testingyogatrackingasana,11 Days Ago,24-11-2024,Not disclosed
Social Media Strategist,Zero Gravity Communications,"Mumbai, Ahmedabad",1-6 Yrs,digital marketinggoogle adwordsbrandingcommunity managementinstagramlinkedinmediaadvertising,11 Days Ago,24-11-2024,Not disclosed
Influencer marketing manager,Getsetfly Media,Mumbai,1-2 Yrs,digital marketinginfluencer marketingbrandingbusiness developmentadvertisingpublic relationsbrand managementmarketing,11 Days Ago,24-11-2024,Not disclosed
Social media manager,Getsetfly Media,Mumbai,2-5 Yrs,digitaldigital marketingdigital contentbrandingmediaadvertisingmedia strategycontent strategy,11 Days Ago,24-11-2024,Not disclosed
Content manager,Getsetfly Media,Mumbai,3-6 Yrs,editorialdigital marketingemail marketingbloggercontent editingcontent productionmediacontent strategy,11 Days Ago,24-11-2024,Not disclosed
Branded Content Intern 1862 EE,OML Entertaiment,Mumbai,3-4 Yrs,digital marketingexcelmarketingwritingpowerpointsocial media marketingpresentation skillscommunication skillsSocial media,11 Days Ago,24-11-2024,Not disclosed
Associate Creative Strategy,OML Entertaiment,Mumbai,2-4 Yrs,digitalcontent developmentmarketingconcept developmentcampaignscopy writingcreative writingphotoshopCreative Strategy,11 Days Ago,24-11-2024,Not disclosed
Opening as Graphic Designer with Social Media Marketing Agency,Onboard Hrservices Llp,"Hybrid - Mumbai, Mumbai (All Areas)",0-4 Yrs,Illustrator.PhotoshopIndesignDesignSocial mediaSocial media marketingAgencyGraphic designing,11 Days Ago,24-11-2024,1-6 Lacs PA
Content Writer,RDC Media,Mumbai(Andheri West),1-3 Yrs,Hindi TypingStory WritingWritingContentHindiTypingContent writing,11 Days Ago,24-11-2024,1.25-3 Lacs PA
Business Head - Events,Coconut Media Box,"Mumbai, Mumbai Suburban, Mumbai (All Areas)",10-15 Yrs,Business HeadBusiness StrategyBusiness PlanningSales StrategyEvent SalesGrowth StrategyStrategic PlanningSales Planning,11 Days Ago,24-11-2024,Not disclosed
Delegate Sales,Coconut Media Box,"Mumbai, Mumbai Suburban, Mumbai (All Areas)",1-4 Yrs,Delegate SalesSeminarsTraining ProgramsConferencesCold CallingOnline Lead GenerationEvent SalesEmail Campaign,11 Days Ago,24-11-2024,Not disclosed
Client Servicing,Coconut Media Box,"Mumbai, Mumbai Suburban, Mumbai (All Areas)",1-3 Yrs,Client ServicingClient ManagementClient CoordinationClient CommunicationAccount ManagementClient Account ManagementClient InteractionAccounting,12 Days Ago,24-11-2024,Not disclosed
Senior Manager - Solutions,BIG FM,"Mumbai, Mumbai Suburban, Mumbai (All Areas)",8-13 Yrs,solutionsSolution DevelopmentSolution ManagementContent CreationPlanningstrategyintegratedSenior,12 Days Ago,24-11-2024,Not disclosed
HR Executive,Live101,"Mumbai, Andheri West, Azada Nagar",2-4 Yrs,recruitmentGrieviance handlingPayrollHR ExecutiveJob postingscommunications skillsHiringHR Operations,12 Days Ago,24-11-2024,Not disclosed
Client Servicing Manager - Event Management Industry - Female,Leading Client,Mumbai,6-10 Yrs,Client Servicingproduction managementevent managementquality controlAccount managementproject planningCorporate Eventcommunication skills,12 Days Ago,24-11-2024,Not disclosed
Sr Manager / AD / Director -Business Research,AGR Edge,Mumbai,10-12 Yrs,Business ResearchMarket Entry across sectorsSBU StrategyMarket AssessmentSupply chain enhancementGrowth StrategyDirectResearch,12 Days Ago,24-11-2024,Not disclosed
Manager -Investment Research,AGR Edge,Remote,10-15 Yrs,Investment Researchdeal structuringfinancial regulationFinancial Modelingfinancial Planninginvestment analysisModelingResearch,12 Days Ago,24-11-2024,Not disclosed
Business Development Manager,Maxposure Media Group,Mumbai,3-8 Yrs,Business DevelopmentGovt LiasoningGovt SalesPitchingSalesGovernment RelationsTendersBusiness development management,12 Days Ago,24-11-2024,Not disclosed
Graphic Designer & Visualizer,Vervemedia,Mumbai,1-5 Yrs,Graphic DesigningInDesignIllustrationIllustratorAnimationVisualizerAdobe After EffectsPhotoshop,12 Days Ago,24-11-2024,Not disclosed
Public Relations Executive,Boch & Fernsh,Mumbai,3-7 Yrs,Public relationsPR ExecutiveMedia relationsPublic Relation ExecutiveExecutive managementResearchManagementMedia Relation,12 Days Ago,24-11-2024,Not disclosed
Server Administrator,Datagrid Solutions,Mumbai,4-9 Yrs,Patch managementAutomationLinuxHelpdeskHP data protectorWANShell scriptingDisaster recovery,12 Days Ago,24-11-2024,Not disclosed
Digital Marketing Executive,Datagrid Solutions,Mumbai,3-8 Yrs,Google AnalyticsSMOCompetitive analysisSocial mediaInternet marketingSEMContent writingHTTP,12 Days Ago,24-11-2024,Not disclosed
SOUS CHEF,Fashion Tv,Mumbai,4-6 Yrs,House StaffInterpersonal skillsStaffingManager TechnologyFood safetyBudget managementkitchen staffExecutive Chef,13 Days Ago,24-11-2024,Not disclosed
Purchase Manager,Fashion Tv,Mumbai,2-5 Yrs,ProcurementOrder managementOPEXERPUsageRisk managementPurchase ManagerCost,13 Days Ago,24-11-2024,Not disclosed
FLOOR INCHARGE,Fashion Tv,Mumbai,4-6 Yrs,Team managementTime managementStrategic planningInventory managementWorkflowCustomer serviceManagementOperations,13 Days Ago,24-11-2024,Not disclosed
BAR MANAGER,Fashion Tv,Mumbai,4-6 Yrs,HospitalityHospitality managementFinanceInventory controlBudgetingManagementCustomer serviceCustomer complaints,13 Days Ago,24-11-2024,Not disclosed
Senior Sales/Business Manager - Digital/Entertainment,ITP Media,Mumbai,3-8 Yrs,Sales HeadDigital mediaSales strategySalesProfit Center HeadDigital marketingMarket penetrationAdvertising,13 Days Ago,24-11-2024,Not disclosed
Senior Manager - Administration,Dream11,Mumbai,18 Yrs,ProcurementAdministrationHospitalityInfrastructure managementOffice equipmentProcess improvementOffice administrationOffice management,13 Days Ago,24-11-2024,Not disclosed
B2B ASSOCIATE,Multiplier Brand Solutions,Mumbai,2-5 Yrs,OutboundB2BSalesSenior managementBrand awarenessTraining managementMonitoringSenior,13 Days Ago,24-11-2024,Not disclosed
Marketing Executive,gaming company,Mumbai,3-5 Yrs,PRMarketinggaming tournamentsEventspublic reviewsBrandingReviewPublic,12 Days Ago,24-11-2024,4-6 Lacs PA
Ast Sales Mgr : Andheri W : Sal 9 LPA : Sat/Sun off,Advertising Company,"Mumbai(Andheri West), Mumbai Suburban",2-7 Yrs,SalesClient ServicingAccount ManagementAd SalesBusiness DevelopmentMedia SalesSales And MarketingKey Account Management,12 Days Ago,24-11-2024,8-9 Lacs PA
Wintel Engineer - L1 (Andheri),Aerial Telecom Solutions (ATS),Navi Mumbai,2-4 Yrs,DNSMCSEActive DirectoryDHCPDirectoryWinTELL1,13 Days Ago,24-11-2024,2-4 Lacs PA
Limited Vacancy For Freshers and MBAs!,Transcedence,"Mumbai, Mumbai Suburban, Mumbai (All Areas)",0-3 Yrs,MarketingCommunication SkillsPromotionsTeam BuildingBrand ManagementEventsClient ServicingBusiness Communication Skills,2 Days Ago,24-11-2024,3-5 Lacs PA
Script Writer Freelancer,Big Hug,"Mumbai Suburban, Mumbai (All Areas)",3-8 Yrs,Script writerCreative ContentFilm MakingScriptingScript writingFreelancingWritingCreative,3 Days Ago,24-11-2024,3-6 Lacs PA
Sales And Marketing Executive,Kumaram Sports,Mumbai,3-8 Yrs,Excellent communicationpersuasion2-5 years of experience in sales and marketingAbility to travel extensively up to 20 days per monthand negotiation skillsSales And MarketingTravelSales,14 Days Ago,24-11-2024,2-4.5 Lacs PA (Including Variable: 30.0%)
Business Development And Marketing Executive,Dexterous Inc,"Mumbai, Thane, Navi Mumbai",0-1 Yrs,fresherbbaPromotionsBhmbrandingbmstraineeManagement,15 Days Ago,24-11-2024,2.5-4 Lacs PA
Vacancies For Freshers Into Management Role,Dexterous Inc,"Mumbai, Thane, Navi Mumbai",0-1 Yrs,freshersmarketinggraduatebmmPublic RelationsPromotionsBhmbranding,15 Days Ago,24-11-2024,2.5-4 Lacs PA
Graphic Designer,Yellophant Digital,Mumbai,0-1 Yrs,digitalimage editingartbusiness cardsvisualiserbrochure designuser interface designingadobe after effects,30+ Days Ago,24-11-2024,Not disclosed
Executive/Sr. Executive - Onboarding (TA),Dream11,Mumbai,0-3 Yrs,AdministrationMINSenior ExecutivehrbpHRGamingHrsdTA,30+ Days Ago,24-11-2024,Not disclosed
Back Office Executive,Power Point Cartridges Pvt Ltd,Mumbai,0-2 Yrs,Power Point Cartridges Pvt LtdOfficePowerpointBack office,15 Days Ago,24-11-2024,Not disclosed
Product Marketing (Consultant),Dream11,Mumbai,0-4 Yrs,BasicMINMarketing campaignsCustomer retentionManager TechnologyCommerceManagementProduct marketing,16 Days Ago,24-11-2024,Not disclosed
Technical Superintendent,Ventures Advertising,Mumbai,1-4 Yrs,with a strong technical foundation in open-source technologies - Familiarity with Ansible for the efficient management of large number of desktops - Solid understanding of networkingincluding LDAPetc.DNSemailApacheFoundationOpen source,6 Days Ago,24-11-2024,6.73-21.3 Lacs PA
Client Servicing Executive,Corefocus,"Mumbai, Ahmedabad, Vadodara",0-3 Yrs,Executive managementResearchManagementClient Service ExecutiveServicingClient servicingClient,30+ Days Ago,24-11-2024,Not disclosed
Business Development Executive,White Rivers Media,Mumbai,0-2 Yrs,Agency salesBusiness DevelopmentSalesHubspotBusiness Development ExecutiveLeadsquaredDigital MarketingMarketing,16 Days Ago,24-11-2024,Not disclosed
Junior Copywriter - Repindia,Repindia,Mumbai,0-2 Yrs,Content strategyCopy writingSocial mediaJournalismAccount managementResearchProof readingMonitoring,16 Days Ago,24-11-2024,Not disclosed
Sports Hospitality - Sales,Dream11,Mumbai,0-4 Yrs,HospitalityMarket analysisSales strategySalesNetworkingClient relationship managementStrategic planningMarket research,30+ Days Ago,24-11-2024,Not disclosed
Executive,Essencemediacom,Mumbai,1-2 Yrs,Product managementQualitative researchMarket intelligenceMarket researchResearchFMCGManager Quality ControlStatistics,7 Days Ago,24-11-2024,Not disclosed
AV Editor,Fashion Tv,Mumbai,2-5 Yrs,GraphicsQuality standardsAdobe Premiere ProAV EditorTime managementSocial mediaBroadcastingAnimation,7 Days Ago,24-11-2024,Not disclosed
Sales Fresher,Fashion Tv,Mumbai,0-2 Yrs,bpocold callingback officecustomer servicecustomer careclient servicingbusiness developmentsales,17 Days Ago,24-11-2024,Not disclosed
Sales (Urgent Hiring),Fashion Tv,Mumbai,0-3 Yrs,matlabeditorialalgorithmsscipypythonlinguisticsevent operationsnatural language processing,17 Days Ago,24-11-2024,Not disclosed
Client Servicing - Management Trainee,BC Web Wise,Mumbai,0-1 Yrs,Consumer researchBusiness administrationNetworkingClient servicingManagement TraineeClient relationshipManagementDigital marketing,17 Days Ago,24-11-2024,Not disclosed
Finance Executive - Forex,Blink Digital,Mumbai,0-2 Yrs,MS Office suiteForexInterpersonal skillsFinancial reportingAnalyticalFinanceBillingFinance Executive,17 Days Ago,24-11-2024,Not disclosed
Business Associate | Mumbai | Fresher's Apply Now!!,EchoBooom Management and Entrepreneurial Solutions Private Limited,Mumbai,0-1 Yrs,MarketingPromotionsCorporate MarketingBrand PromotionMarketing CommunicationBrandingB2B MarketingBrand Marketing,17 Days Ago,24-11-2024,2.5-5 Lacs PA
Influencer Marketing Executive,White Rivers Media,Mumbai,0-1 Yrs,Influencer Marketingdigital marketingInfluencer RelationsInfluencer Outreachcampaignsocial mediaInfluencer Campaignsclient satisfaction,18 Days Ago,24-11-2024,Not disclosed
Public Relations Officer,Silverdene Solutions,Mumbai,0-5 Yrs,Customer ServicePRMedia ManagementCustomer SupportPublic RelationsCustomer ManagementCustomer AcquisitionRelationship,18 Days Ago,24-11-2024,2.5-5 Lacs PA
ICM - Quality,Dream11,Mumbai,0-4 Yrs,Data analysisQuality standardsManager Quality AssuranceTeam managementCustomer satisfactionCustomer serviceVendorCustomer experience,19 Days Ago,24-11-2024,Not disclosed
Outlet Manager | Baccha Party Vashi,Baccha Party Vashi,Navi Mumbai,0-5 Yrs,AdministrationManagerial SkillsSoft SkillsCommunication SkillsHospitality ManagementHospitalitySalesCreativity Skills,19 Days Ago,24-11-2024,2.25-2.75 Lacs PA
Call Coordinator,Communications Test Design,Navi Mumbai,0-4 Yrs,Calls HandlingEscalationsCustomer ComplaintsCoordinationComplaintsHandlingCallingCalls,19 Days Ago,24-11-2024,1-2 Lacs PA
Vacancies For Freshers In Business Development!,Transcedence,"Mumbai, Mumbai Suburban, Mumbai (All Areas)",0-3 Yrs,fresherEntertainmentAviationgraduatesBhmbmspost graduatesadvertising,2 Days Ago,24-11-2024,3-6 Lacs PA
Recruiter Intern,T7E,Mumbai,0-1 Yrs,Business administrationAdministrationOutboundInternTalent acquisitionSocial mediaDatabaseHR,30+ Days Ago,24-11-2024,Not disclosed
MBA/BMS/BBA/BBM/ Freshers Apply Now! (Mumbai Only),Transcedence,"Mumbai Suburban, Mumbai (All Areas)",0-3 Yrs,BmmFreshersMarketingBComBbaLeadershipPromotionsPublic Relations,2 Days Ago,24-11-2024,3-5.5 Lacs PA
Service Engineer,Beechi Vidya Kendra Trust,"Kolkata, Mumbai, Surat",0-5 Yrs,Screen printingElectrical engineeringERPSpare partsdigital printingCustomer handlingElectronicsManager Technology,30+ Days Ago,24-11-2024,Not disclosed
Sales Manager,Money4drive Advertising,"Bhopal, Mumbai, Indore, New Delhi, Nathdwara, Jaipur, Raipur",0-3 Yrs,SalesDigital marketingMarketing ExecutiveDigitalMarketingManagementSales management,30+ Days Ago,24-11-2024,Not disclosed
Lead Generation/ Telecalling,Whimsical Events,"Noida, Mumbai",0-1 Yrs,Lead generationTelecallingGeneration,30+ Days Ago,24-11-2024,Not disclosed
Immediate Hiring For Branding/ Events/ Marketing - Freshers Apply Now,Transcedence,"Mumbai Suburban, Mumbai (All Areas)(Ghatkopar West +2)",0-3 Yrs,advertisingEventsBusiness DevelopmentFreshersBComBbaPromotionsEntertainment,6 Days Ago,24-11-2024,Not disclosed
Business Development Manager,Seven Consultancy,Mumbai,0-5 Yrs,Communication SkillsPresentation SkillsConvincing PowerManagementBusiness development managementBusiness developmentPresentationDevelopment,11 Days Ago,24-11-2024,3-6 Lacs PA
Content Writer,Bloomx Business Solutions,Mumbai,0-3 Yrs,digital marketingdigitalcontent editingmediaenglish languageproof readingcreative writingmarketing,30+ Days Ago,24-11-2024,Not disclosed
Content Writer,Paperstalk,Navi Mumbai,0-2 Yrs,newsweb content managementtwitterwritingsocial mediaresearchcontent writer,30+ Days Ago,24-11-2024,Not disclosed
Trainee Journalist,Business India Group,"Mumbai, Delhi",0-2 Yrs,Help DeskCustomer Servicecustomer relationshipaccess controlsTelephony supportAsset ManagementVendor ManagementInformation,30+ Days Ago,24-11-2024,Not disclosed
Sales & Marketing Professional - Freshers,Caliber Organisation,"Mumbai, Thane, Panvel",0-2 Yrs,SalesDecision Makingleadergood communicationbusinessbrandingtravelingtraining,25 Days Ago,24-11-2024,3-3.5 Lacs PA
KEY ACCOUNTS EXECUTIVE,Multiplier Brand Solutions,Mumbai,0-3 Yrs,OutboundSalesBrand awarenessKey Accounts ExecutiveTraining managementMonitoringManagementAccounting,30+ Days Ago,24-11-2024,Not disclosed
Graphic Artist,Touchzing Media,Mumbai,0-3 Yrs,GraphicsIllustratorAnimationAdobeGamingart,30+ Days Ago,24-11-2024,Not disclosed
Project Manager,Touchzing Media,Mumbai,0-2 Yrs,Project managementProject coordinationProject planningManagementMonitoringAnalyticsplanningproject,30+ Days Ago,24-11-2024,Not disclosed
Tele Caller / Business Development Executive,Fashion Tv,Mumbai,0-2 Yrs,Cold callingLead generationSalesBrand AmbassadorNetworkingTime managementDatabaseBusiness Development Executive,30+ Days Ago,24-11-2024,Not disclosed
Content Writer,Webcap Technology,Mumbai,0-1 Yrs,Social mediaSEOProof readingcontent writingmediawritingcontent,30+ Days Ago,24-11-2024,Not disclosed
Tele caller,Fashion Tv,Mumbai,0-2 Yrs,SalessellingTelecallingCalling,30+ Days Ago,24-11-2024,Not disclosed
Documentaries Article Journalist,Screen Rant,Mumbai,0-3 Yrs,TrainingSIDEImage editingGoogle AnalyticsClaimsArtificial IntelligenceWordpressVideo editing,30+ Days Ago,24-11-2024,Not disclosed
Talent Aquisition intern,Innowrap,Mumbai,0-1 Yrs,BasicUsageExcelTalent acquisitionSocial mediaConsultingRelationshipMS Word,30+ Days Ago,24-11-2024,Not disclosed
Inside Sales Representative,Itcg Solutions,"Mumbai, Ahmedabad, Vadodara",0-2 Yrs,Cold callingLead generationSalesCRM managementResearchInside Sales RepresentativeCRMCold,30+ Days Ago,24-11-2024,Not disclosed
Graphic Designer,Cocoma Digital,Mumbai,0-3 Yrs,GraphicsGraphic designingSoftware designWeb technologiesIllustratorSocial mediaProject managementBudgeting,30+ Days Ago,24-11-2024,Not disclosed
Video Editor - YouTube & Social Media,Cocoma Digital,Mumbai,0-4 Yrs,Adobe Premiere ProWeb technologiesProject managementSocial mediaVideo EditorVideo editingBudgetingYoutube,30+ Days Ago,24-11-2024,Not disclosed
Tele Caller - Social Media Agency,Cocoma Digital,Mumbai,0-2 Yrs,Interpersonal skillsWeb technologiesSocial mediaHRMS OfficeRecruitmentCallingMicrosoft,30+ Days Ago,24-11-2024,Not disclosed
Social Media Content Researcher,Cocoma Digital,Mumbai,0-3 Yrs,Analytical skillsStrategic managementDigital mediaContent strategySocial media analyticsData analysisSocial mediaStrategy development,30+ Days Ago,24-11-2024,Not disclosed
Content Writer,Touchzing Media,Mumbai,0-3 Yrs,Graphicscontent writingwritingcontent,30+ Days Ago,24-11-2024,Not disclosed
Sr. Visualiser cum Graphic Designer- Grade 3,Effervescent Technologies Pvt. Ltd.,Mumbai,0-2 Yrs,BuildingGraphic designingQuality standardsIllustratorProject managementCorel DrawWorkflowGrade,30+ Days Ago,24-11-2024,Not disclosed
Sr. Sales Executive,Effervescent Technologies Pvt. Ltd.,Mumbai,0-2 Yrs,Analytical skillsTransactionsPoliciesMonitorSenior Sales ExecutiveAdvanced ExcelBrandingAssociate Vice President Sales,30+ Days Ago,24-11-2024,Not disclosed
Jr. Sales Executives,Effervescent Technologies Pvt. Ltd.,Mumbai,0-2 Yrs,B2BClient satisfactionProduct serviceCreative designingBusiness Development ExecutiveComputer proficiencySales ExecutiveApplication,30+ Days Ago,24-11-2024,Not disclosed
