roles,companies,locations,experience,skills,salary,industry,experience_cleaned,min_experience,max_experience,min_salary,max_salary,is_salary_disclosed,avg_salary,days_ago,posting_date,job_age_days,seniority_level,is_remote,is_high_salary
front desk executive ( noida / delhi ),Tree9 Services,Delhi / NCR,1-6 Yrs,Front DeskFront Desk ExecutiveFront OfficeReceptionist ActivitiesReceptionFront Office ManagementComputer OperatingTelephone Handling,2.75-3.75 Lacs PA,Education,1-6,1,6,2.75,3.75,True,3.25,3.0,2024-11-21,9.0,Entry,False,False
admission counsellor,Seth Mr Jaipuria Schools,Bhopal,2-7 Yrs,Admission CounsellingEducational MarketingAdmissionsEducation CounselingCounsellingEducationMarketing,1-4 Lacs PA,Education,2-7,2,7,1.0,4.0,True,2.5,3.0,2024-11-21,9.0,Entry,False,False
admission counsellor,Seth Mr Jaipuria Schools,Sahaswan,2-7 Yrs,Admission CounsellingEducational MarketingAdmissionsEducation CounselingCounsellingEducationMarketing,1-4 Lacs PA,Education,2-7,2,7,1.0,4.0,True,2.5,3.0,2024-11-21,9.0,Entry,False,False
admission counsellor,Seth Mr Jaipuria Schools,Deoria,2-7 Yrs,Admission CounsellingEducational MarketingAdmissionsEducation CounselingCounsellingEducationMarketing,1-4 Lacs PA,Education,2-7,2,7,1.0,4.0,True,2.5,3.0,2024-11-21,9.0,Entry,False,False
admission counsellor,Seth Mr Jaipuria Schools,Salempur,2-7 Yrs,Admission CounsellingEducational MarketingAdmissionsEducation CounselingCounsellingEducationMarketing,1-4 Lacs PA,Education,2-7,2,7,1.0,4.0,True,2.5,3.0,2024-11-21,9.0,Entry,False,False
dt lab assistant,Manav Rachna International School,Faridabad,2-7 Yrs,DesignCommunication SkillsLab MaintenanceTechnologyTeachingEquipmentLab InstrumentsLab,Not disclosed,Education,2-7,2,7,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Entry,False,False
computer science trained graduate teacher,Vision International School And Junior College,Mhasla,3-8 Yrs,Administrative supportLesson PlanningInterpersonal CommunicationEnglish,3.6-5.4 Lacs PA,Education,3-8,3,8,3.6,5.4,True,4.5,3.0,2024-11-21,9.0,Mid,False,False
"marketing/business development executive   tirupati, ap",Talent Corner Hr Services,Tirupati,2-3 Yrs,Communication SkillsLead GenerationMarket ResearchSales & NegotiationDigital MarketingResearchApSales,2-2.5 Lacs PA,Education,2-3,2,3,2.0,2.5,True,2.25,3.0,2024-11-21,9.0,Entry,False,False
assistant professor   computer science engineering,Punjab College Of Technical Education,Ludhiana,1-6 Yrs,Artificial IntelligenceTeachingComputer ScienceJavaMachine LearningData SciencepresentationProfessor Activities,Not disclosed,Education,1-6,1,6,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Entry,False,False
senior graphic designer,Itvedant,Thane,2-5 Yrs,IllustratorAftereffectsPremiere ProSeniorGraphicsGraphic designingDesign,3-5 Lacs PA,Education,2-5,2,5,3.0,5.0,True,4.0,3.0,2024-11-21,9.0,Entry,False,False
associate software developer,Anthology Inc,Bengaluru,0-2 Yrs,JavascriptAgileSchedulingHTTPApplication developmentmicrosoftTechnical supportSDLC,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
art teacher,Ini Institute Of Fine Arts,Chennai(Thiyagaraya Nagar),0-1 Yrs,pencil shadingAcrylicPortraitsstill lifeOil pasteloil paintFine ArtsEnglish Language,3-3.5 Lacs PA,Education,0-1,0,1,3.0,3.5,True,3.25,25.0,2024-10-30,31.0,Entry,False,False
b2b sales executive,Ruralshores,Noida(Sector-2 Noida),3-5 Yrs,B2B MarketingB2BB2B SalesCorporate SalesTrainingCorporate SellingConcept Sellingservice sales,4-5 Lacs PA,Education,3-5,3,5,4.0,5.0,True,4.5,3.0,2024-11-21,9.0,Mid,False,False
accounts executive,Edugorilla Community,Lucknow(Indira Nagar),20 Nov - 27 Nov,General AccountingGeneral Ledger AccountingAccounts FinalisationAccounts ReceivableAccounts ReconciliationAccounts PayableReceivableReconciliation,2.5-3 Lacs PA,Education,20 Nov - 27 Nov,0,0,2.5,3.0,True,2.75,3.0,2024-11-21,9.0,Entry,False,False
instructional designer,Smarty Ai Solutions Llp,Noida,3-5 Yrs,Content DesignContent Developmenttraining contentcontent managementAcademic content writingAcademic WritingContent writingAcademics,Not disclosed,Education,3-5,3,5,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
project manager   exam delivery,Vensysco Technologies,Lucknow,5-9 Yrs,Team ManagementProject ManagementAssesment IndustryTeamDeliveryManagementProject,Not disclosed,Education,5-9,5,9,0.0,0.0,False,0.0,2.0,2024-11-22,8.0,Mid,False,False
quality assurance specialist,Acadecraft,Noida,2-5 Yrs,Manual TestingFunctional TestingManual Functional TestingQuality AssuranceQuality ControlSoftware testingManualQuality,Not disclosed,Education,2-5,2,5,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Entry,False,False
soft skills trainer (freelance),Consult Asia (Opc),Guwahati,7-12 Yrs,Soft Skills TrainingCommunication TrainingPersonality AssessmentLeadership TrainingSpoken EnglishBpo TrainingPersonality DevelopmentBehavioral Training,Not disclosed,Education,7-12,7,12,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
soft skills trainer (freelance),Consult Asia (Opc),Bhubaneswar,7-12 Yrs,Soft Skills TrainingCommunication TrainingPersonality AssessmentLeadership TrainingSpoken EnglishBpo TrainingPersonality DevelopmentBehavioral Training,Not disclosed,Education,7-12,7,12,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
soft skills trainer (freelance),Consult Asia (Opc),Kolkata,7-12 Yrs,Soft Skills TrainingCommunication TrainingPersonality AssessmentLeadership TrainingSpoken EnglishBpo TrainingPersonality DevelopmentBehavioral Training,Not disclosed,Education,7-12,7,12,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
inside sales executive,Mytectra,Bengaluru,0-1 Yrs,OutboundB2BB2CTelesalesOutbound salesResearchSales ExecutiveInside sales,Not disclosed,Education,0-1,0,1,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
hiring || international sales manager (b2b) || noida || edtech,Ncr Eduservices,Noida,5-10 Yrs,International SalesTeam HandlingUS SalesInternational BusinessB2B SalesB2B Lead GenerationGlobal MarketingInternational Clients,Not disclosed,Education,5-10,5,10,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
hiring event / admission manager ( tamil nadu ),Mdn Edify Education,Arcot,2-7 Yrs,Admission CounsellingAdmission managerevent executiveEvent managerEducation CounselingEducational MarketingEducational SalesAdmission counsellor,1.5-5 Lacs PA,Education,2-7,2,7,1.5,5.0,True,3.25,3.0,2024-11-21,9.0,Entry,False,False
hiring event / admission manager ( tamil nadu ),Mdn Edify Education,Vellore,2-7 Yrs,Admission CounsellingAdmission managerevent executiveEvent managerEducation CounselingEducational MarketingEducational SalesAdmission counsellor,1.5-5 Lacs PA,Education,2-7,2,7,1.5,5.0,True,3.25,3.0,2024-11-21,9.0,Entry,False,False
hiring event / admission manager ( tamil nadu ),Mdn Edify Education,Ranipet,2-7 Yrs,Admission CounsellingAdmission managerevent executiveEvent managerEducation CounselingEducational MarketingEducational SalesAdmission counsellor,1.5-5 Lacs PA,Education,2-7,2,7,1.5,5.0,True,3.25,3.0,2024-11-21,9.0,Entry,False,False
junior clerk,Knowledge Park,Dhule,0-2 Yrs,Junior Clerk,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
prt teacher  marathi,Knowledge Park,Chopda,0-3 Yrs,PRT Teacher- MarathiMarathiPRTTeaching,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
prt teacher  marathi,Knowledge Park,Shirpur,0-3 Yrs,PRT Teacher- MarathiMarathiPRTTeaching,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
prt marathi teacher,Knowledge Park,Chopda,0-3 Yrs,PRT Marathi TeacherMarathiPRTTeaching,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
prt marathi teacher,Knowledge Park,Shirpur,0-3 Yrs,PRT Marathi TeacherMarathiPRTTeaching,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
customer support executive,Henry Harvin Education,Noida,1-6 Yrs,Customer ComplaintsCustomer QueriesInbound ProcessChat SupportVoice ProcessComplaint HandlingInbound Voice ProcessCustomer Support,2.5-2.75 Lacs PA,Education,1-6,1,6,2.5,2.75,True,2.625,4.0,2024-11-20,10.0,Entry,False,False
pre primary & primary english teacher for a reputed school in gurgaon,A Well Established Cbse Senior Secondary School,Gurugram,5-10 Yrs,EnglishPre Primary TeacherPrimary English TeacherPRT EnglishPre PrimaryPrePRTTeaching,Not disclosed,Education,5-10,5,10,0.0,0.0,False,0.0,3.0,2024-11-21,9.0,Mid,False,False
regional safety manager,Klay Schools,Gurugram(Sector 65 Gurgaon),6-9 Yrs,Safety ManagementSafety ComplianceSafety AuditSafety TrainingComplianceTrainingManagementSafety,6-9.5 Lacs PA,Education,6-9,6,9,6.0,9.5,True,7.75,3.0,2024-11-21,9.0,Mid,False,False
program sales executive,Henry Harvin Education,Noida,1-4 Yrs,Admission CounsellingInside SalesEducation CounselingEducational SalesSalesEdtechNegotiationB2C Sales,2-4 Lacs PA,Education,1-4,1,4,2.0,4.0,True,3.0,4.0,2024-11-20,10.0,Entry,False,False
business development executive / associate,Getmyuni,Bengaluru,0 Yrs,Cold callingTrainingData ProcessorBusiness Development ExecutiveSales processExecutive AssociateManagementmicrosoft,Not disclosed,Education,0,0,0,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
admission counsellor,Chandigarh University,Kochi,0-4 Yrs,CounsellorInterpersonal skillsStudent counselingAdmission CounsellorFocusCustomer serviceManagementCounselling,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
admission counsellor,Chandigarh University,Chennai,0-4 Yrs,CounsellorInterpersonal skillsStudent counselingAdmission CounsellorFocusCustomer serviceManagementCounselling,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
admission counsellor,Chandigarh University,Bengaluru,0-4 Yrs,CounsellorInterpersonal skillsStudent counselingAdmission CounsellorFocusCustomer serviceManagementCounselling,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
music teacher guitar,Knowledge Park,Dhule,0-3 Yrs,Music Teacher GuitarMusicGuitarTeaching,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
dance teacher,Knowledge Park,Dhule,0-3 Yrs,Dance TeacherDancingTeaching,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
dance teacher,Knowledge Park,Shirpur,0-3 Yrs,Dance TeacherDancingTeaching,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
hiring for admission counsellors hyderabad,Chandigarh University,Hyderabad,0-4 Yrs,Selection processInterpersonal skillsData managementRelationship buildingSocial mediaEvent planningMS OfficeTelemarketing,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
admission/education counselor,Chandigarh University,Vijayawada,0-4 Yrs,CounsellorLead generationCareer counsellingStudent counselingSales coordinationVisa counsellingEducation CounsellorOverseas education,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
admission/education counselor,Chandigarh University,Hyderabad,0-4 Yrs,CounsellorLead generationCareer counsellingStudent counselingSales coordinationVisa counsellingEducation CounsellorOverseas education,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
admission/education counselor,Chandigarh University,Chennai,0-4 Yrs,CounsellorLead generationCareer counsellingStudent counselingSales coordinationVisa counsellingEducation CounsellorOverseas education,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
laboratory assistant,Medhavi Skills University,Gangtok(Singtam),2-3 Yrs,DmltEquipmenttechniquesLab TestingLaboratory AssistantPathologyHistopathologyMicrobiology,Not disclosed,Education,2-3,2,3,0.0,0.0,False,0.0,8.0,2024-11-16,14.0,Entry,False,False
advanced data structure and competitive programming expert,Myanatomy Integration,Chandigarh,3-6 Yrs,C++Data Structures And Algorithmscompetitive programmingJavapythonAlgorithmsData structuresProgram,Not disclosed,Education,3-6,3,6,0.0,0.0,False,0.0,18.0,2024-11-06,24.0,Mid,False,False
advanced data structure and competitive programming expert,Myanatomy Integration,Rajpura,3-6 Yrs,C++Data Structures And Algorithmscompetitive programmingJavapythonAlgorithmsData structuresProgram,Not disclosed,Education,3-6,3,6,0.0,0.0,False,0.0,18.0,2024-11-06,24.0,Mid,False,False
graphic designer,Npdd House,Gurugram,0-1 Yrs,GraphicsIllustratoradobe creative suiteCorel DrawAnimationVideo editingHTMLPhotoshop,Not disclosed,Education,0-1,0,1,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
skating coach,Knowledge Park,Shirpur,0-4 Yrs,Skating CoachCoachingSkating,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
skating coach,Knowledge Park,Chopda,0-4 Yrs,Skating CoachSkatingCoaching,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
skating coach,Knowledge Park,Shirpur,0-4 Yrs,Skating CoachSkatingCoaching,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
swimming lifeguard,Knowledge Park,Chopda,0-4 Yrs,Swimming LifeguardSwimmingLifeguard,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
swimming lifeguard,Knowledge Park,Shirpur,0-4 Yrs,Swimming LifeguardSwimmingLifeguard,Not disclosed,Education,0-4,0,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
executive assistant,Growth Consultant,Ahmedabad(Gota +1),1-4 Yrs,Secretarial ActivitiesEAIndependent CorrespondenceFixing AppointmentsPATravel ArrangementsPersonal AssistanceSecretarial Operations,3-6 Lacs PA,Education,1-4,1,4,3.0,6.0,True,4.5,4.0,2024-11-20,10.0,Entry,False,False
operation executive,Acte Training Institute,Chennai,0-2 Yrs,OutboundQuality checkOperation ExecutiveOperationsCheckQuality,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
business development executive,Parul University,Vadodara,0-1 Yrs,Communication SkillsProblem SolvingConvincing PowerRelationship BuildingCounsellingStudent CounselingInbound CallsOutbound Calling,2-3 Lacs PA,Education,0-1,0,1,2.0,3.0,True,2.5,19.0,2024-11-05,25.0,Entry,False,False
business development executive,Parul University,India,0-1 Yrs,Communication SkillsProblem SolvingConvincing PowerRelationship BuildingCounsellingStudent CounselingInbound CallsOutbound Calling,2-3 Lacs PA,Education,0-1,0,1,2.0,3.0,True,2.5,19.0,2024-11-05,25.0,Entry,False,False
aecc india   premium admission counsellor,Aecc Global,Gurugram,0-2 Yrs,Interpersonal skillsSalesAdmission CounsellorCounsellingInterpersonalInterpersonal SkillAdmissionsAdmission counselling,Not disclosed,Education,0-2,0,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
research associate,Thepharmadaily Llp,Bengaluru,0-1 Yrs,AdministrationCodingGCPEDCClinical researchCustomer supportPharmacovigilanceMS Office,Not disclosed,Education,0-1,0,1,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
us shift: inside sales executive,Henry Harvin Education,Noida,1-4 Yrs,Admission CounsellingInside SalesEducation CounselingEducational SalesSalesEdtechNegotiationB2C Sales,2-4 Lacs PA,Education,1-4,1,4,2.0,4.0,True,3.0,4.0,2024-11-20,10.0,Entry,False,False
us shift: admission counsellor,Henry Harvin Education,Noida,1-4 Yrs,Admission CounsellingInside SalesEducation CounselingEducational SalesSalesEdtechNegotiationB2C Sales,2-4 Lacs PA,Education,1-4,1,4,2.0,4.0,True,3.0,4.0,2024-11-20,10.0,Entry,False,False
sr. learning consultant | unlimited incentive,Careerera,Noida,2-7 Yrs,Salesuk salesCRM SalesIt Product SalesIT SalesERP SalesInternational SalesCloud Sales,4-8 Lacs PA,Education,2-7,2,7,4.0,8.0,True,6.0,4.0,2024-11-20,10.0,Entry,False,False
sr. sales executive | global sales | unlimited incentive,Careerera,Noida,2-7 Yrs,Salesuk salesCRM SalesIt Product SalesIT SalesERP SalesInternational SalesCloud Sales,4-8 Lacs PA,Education,2-7,2,7,4.0,8.0,True,6.0,4.0,2024-11-20,10.0,Entry,False,False
education counsellor for kolkata,Henry Harvin Education,Kolkata,1-5 Yrs,Admission CounsellingEducation CounselingEducational SalesSalesEducation IndustryNegotiationB2C SalesDirect Sales,2-3.25 Lacs PA,Education,1-5,1,5,2.0,3.25,True,2.625,4.0,2024-11-20,10.0,Entry,False,False
electrician and technician / maintenance technician,Maharaja Agrasen Group Of Institution,Bharatpur,5-10 Yrs,Electrical MaintenancePLC PanelControl Panelelectrical repairingElectrical WorksTechnical ServicesCommissioningDG Sets,1.75-3 Lacs PA,Education,5-10,5,10,1.75,3.0,True,2.375,4.0,2024-11-20,10.0,Mid,False,False
electrician and technician / maintenance technician,Maharaja Agrasen Group Of Institution,Nagar,5-10 Yrs,Electrical MaintenancePLC PanelControl Panelelectrical repairingElectrical WorksTechnical ServicesCommissioningDG Sets,1.75-3 Lacs PA,Education,5-10,5,10,1.75,3.0,True,2.375,4.0,2024-11-20,10.0,Mid,False,False
marketing executive,Chandigarh Group Of Colleges,Rohtak,0-3 Yrs,CounsellorMarketing ExecutiveCounsellingMarketing,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
marketing executive,Chandigarh Group Of Colleges,Jhajjar,0-3 Yrs,CounsellorMarketing ExecutiveCounsellingMarketing,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
marketing executive,Chandigarh Group Of Colleges,Amritsar,0-3 Yrs,CounsellorMarketing ExecutiveCounsellingMarketing,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
marketing executive,Chandigarh Group Of Colleges,Bhiwani,0-3 Yrs,CounsellorMarketing ExecutiveCounsellingMarketing,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
marketing executive,Chandigarh Group Of Colleges,Bathinda,0-3 Yrs,CounsellorMarketing ExecutiveCounsellingMarketing,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
marketing executive,Chandigarh Group Of Colleges,Kapurthala,0-3 Yrs,CounsellorMarketing ExecutiveCounsellingMarketing,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
marketing executive,Chandigarh Group Of Colleges,Kaithal,0-3 Yrs,CounsellorMarketing ExecutiveCounsellingMarketing,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
marketing executive,Chandigarh Group Of Colleges,Jalandhar,0-3 Yrs,CounsellorMarketing ExecutiveCounsellingMarketing,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
marketing executive,Chandigarh Group Of Colleges,Tarn Taran,0-3 Yrs,CounsellorMarketing ExecutiveCounsellingMarketing,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
marketing executive,Chandigarh Group Of Colleges,Pathankot,0-3 Yrs,CounsellorMarketing ExecutiveCounsellingMarketing,Not disclosed,Education,0-3,0,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
